read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298426.364682	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr2L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298426.30090	chr10R	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	Y' Gain	chr4L	True	0.6912	False	subtelomere_switch	False	True	False	0.061
SRR33298426.348444	chr10R	Y' Gain	chr13	True	0.3	False	single_y_prime_change	Y' Gain	chr2L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298426.14627	chr10R	Y' Gain	chr14L	True	0.9	False	subtelomere_switch	Y' Gain	chr13L	True	0.33	False	donor_transfer_candidates:5	False	True	False	-0.57
SRR33298426.187764	chr10R	Y' Gain	chr16L	True	0.9	False	subtelomere_switch	Y' Gain	chr13L	True	0.33	False	donor_transfer_candidates:5	False	True	False	-0.57
SRR33298426.282631	chr11L	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	Y' Gain	chr10L	True	0.5376	True	subtelomere_switch	False	True	False	0.268
SRR33298426.86554	chr11L	Y' Gain	chr16L	True	0.6645	True	subtelomere_switch	Y' Gain	chr11R	True	0.9493	False	subtelomere_switch	False	True	False	0.285
SRR33298426.89950	chr11L	Y' Gain	chr4R	True	0.665	True	subtelomere_switch	Y' Gain	chr11R	True	0.95	False	subtelomere_switch	False	True	False	0.285
SRR33298426.37326	chr11L	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	Y' Gain	chr11R	True	0.8994	False	subtelomere_switch	False	True	False	0.269
SRR33298426.53848	chr11L	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	Y' Gain	chr11R	True	0.8876	False	subtelomere_switch	False	True	False	0.258
SRR33298426.341138	chr11L	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr11R	True	0.897	False	subtelomere_switch	False	True	False	0.267
SRR33298426.256805	chr11L	Y' Gain	chr4R	True	0.6579	True	subtelomere_switch	Y' Gain	chr11R	True	0.9398	False	subtelomere_switch	False	True	False	0.282
SRR33298426.210105	chr11L	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr11R	True	0.8247	False	subtelomere_switch	False	True	False	0.195
SRR33298426.257462	chr11L	Y' Gain	chr14R	True	0.665	True	subtelomere_switch	Y' Gain	chr11R	True	0.665	True	subtelomere_switch	False	True	False	0.0
SRR33298426.353431	chr11L	Y' Gain	chr4R	True	0.665	True	subtelomere_switch	Y' Gain	chr11R	True	0.665	True	subtelomere_switch	False	True	False	0.0
SRR33298426.181443	chr11L	Y' Gain	chr14R	True	0.665	True	subtelomere_switch	Y' Gain	chr11R	True	0.665	True	subtelomere_switch	False	True	False	0.0
SRR33298426.168033	chr11R	Y' Gain	chr14L	True	0.6393	True	subtelomere_switch	Y' Gain	chr2L	True	1.0	False	subtelomere_switch	False	True	False	0.361
SRR33298426.390695	chr11R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr6L	True	0.5604	True	subtelomere_switch	False	True	False	-0.07
SRR33298426.69185	chr12L	Y' Gain	ambiguous	True	0.3	False	single_y_prime_change	Y' Gain	chr12L	True	0.33	False	tandem_amplification_same_end	False	True	False	0.03
SRR33298426.263110	chr12L	1st Y' Change	ambiguous	True	0.3	False	single_y_prime_change	1st Y' Change	chr2L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298426.264172	chr12R	Y' Gain	ambiguous	True	0.3	False	single_y_prime_change	Y' Gain	chr3R	True	0.9	False	subtelomere_switch	False	True	False	0.6
SRR33298426.132306	chr12R	No Change		False	0.95	False		No Change	chr3R	True	0.9	False	subtelomere_switch	False	True	True	-0.05
SRR33298426.336385	chr12R	No Change		False	0.95	False		No Change	chr3R	True	0.9	False	subtelomere_switch	False	True	True	-0.05
SRR33298426.320861	chr12R	No Change		False	0.95	False		No Change	chr3R	True	0.9	False	subtelomere_switch	False	True	True	-0.05
SRR33298426.152755	chr12R	No Change		False	0.95	False		No Change	chr3R	True	0.9	False	subtelomere_switch	False	True	True	-0.05
SRR33298426.275607	chr12R	Y' Loss	ambiguous	True	0.3	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.6
SRR33298426.160222	chr12R	Y' Loss	ambiguous	True	0.3	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.6
SRR33298426.301529	chr12R	Y' Loss	ambiguous	True	0.3	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.6
SRR33298426.182378	chr12R	Y' Loss	ambiguous	True	0.3	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.6
SRR33298426.345131	chr12R	Y' Loss	ambiguous	True	0.15	False	array_contraction_unconfirmed	Y' Loss	chr3R	True	0.45	False	array_contraction_unconfirmed	False	True	False	0.3
