read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298416.1141596	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr10L	True	0.33	False	tandem_amplification_same_end	False	True	False	0.03
SRR33298416.197128	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr10L	True	0.33	False	tandem_amplification_same_end	False	True	False	0.03
SRR33298416.1193954	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr10L	True	0.33	False	tandem_amplification_same_end	False	True	False	0.03
SRR33298416.859004	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr10L	True	0.33	False	tandem_amplification_same_end	False	True	False	0.03
SRR33298416.145242	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr14R	True	0.33	False	donor_transfer	False	True	False	0.03
SRR33298416.1184556	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr2L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298416.80138	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr2L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298416.562073	chr10L	1st Y' Change	ambiguous	True	0.3	False	single_y_prime_change	1st Y' Change	chr5L	True	0.33	False	donor_transfer	False	True	False	0.03
SRR33298416.1158524	chr10L	1st Y' Change	ambiguous	True	0.3	False	single_y_prime_change	1st Y' Change	chr14R	True	0.33	False	donor_transfer	False	True	False	0.03
SRR33298416.582583	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.03
SRR33298416.187830	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr4L	True	0.6736	False	subtelomere_switch	False	True	False	0.044
SRR33298416.620911	chr10R	Y' Gain	chr12R	True	0.99	False	subtelomere_switch	Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.69
SRR33298416.688924	chr10R	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	Y' Gain	chr4L	True	0.478	True	subtelomere_switch	False	True	False	0.208
SRR33298416.551146	chr10R	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	Y' Gain	chr5R	True	0.5109	True	subtelomere_switch	False	True	False	0.241
SRR33298416.1241149	chr10R	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.69
SRR33298416.57974	chr10R	Y' Gain	chr12R	True	0.695	True	subtelomere_switch	Y' Gain	chr13L	True	0.9929	False	subtelomere_switch	False	True	False	0.298
SRR33298416.419273	chr10R	Y' Gain	chr4R	True	0.99	False	subtelomere_switch	Y' Gain	chr14L	True	0.33	False	donor_transfer_candidates:4	False	True	False	-0.66
SRR33298416.544944	chr10R	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	Y' Gain	chr4L	True	0.4791	True	subtelomere_switch	False	True	False	0.209
SRR33298416.1178912	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr4L	True	0.6912	False	subtelomere_switch	False	True	False	0.061
SRR33298416.696861	chr10R	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	Y' Gain	chr7R	True	0.33	False	donor_transfer_candidates:7	False	True	False	-0.57
SRR33298416.335351	chr10R	Y' Gain	chr7	True	0.3	False	single_y_prime_change	Y' Gain	chr12R	True	0.33	False	donor_transfer	False	True	False	0.03
SRR33298416.679630	chr10R	Y' Gain	chr14R	True	0.63	True	subtelomere_switch	Y' Gain	chr10L	True	0.4873	True	subtelomere_switch	False	True	False	-0.143
SRR33298416.975199	chr10R	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	Y' Gain	chr4L	True	0.6716	False	subtelomere_switch	False	True	False	0.042
SRR33298416.125599	chr10R	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	Y' Gain	chr4L	True	0.6657	False	subtelomere_switch	False	True	False	0.036
SRR33298416.720209	chr10R	Y' Gain	chr16L	True	0.63	True	subtelomere_switch	Y' Gain	chr4L	True	0.6725	False	subtelomere_switch	False	True	False	0.042
