read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298418.539300	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr10L	True	0.33	False	tandem_amplification_same_end	False	True	False	0.03
SRR33298418.45618	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr2L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298418.288221	chr10L	Y' Gain	chr12	True	0.3	False	single_y_prime_change	Y' Gain	chr2L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298418.139396	chr10L	1st Y' Change	ambiguous	True	0.3	False	single_y_prime_change	1st Y' Change	chr5L	True	0.33	False	donor_transfer	False	True	False	0.03
SRR33298418.492096	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.03
SRR33298418.706538	chr10R	Y' Gain	chr12R	True	0.6873	True	subtelomere_switch	Y' Gain	chr13L	True	0.9818	False	subtelomere_switch	False	True	False	0.294
SRR33298418.652413	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.03
SRR33298418.28403	chr10R	Y' Gain	chr12R	True	0.99	False	subtelomere_switch	Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.69
SRR33298418.75150	chr10R	Y' Gain	chr12R	True	0.2984	True	subtelomere_switch	Y' Gain	chr13L	True	0.6962	True	subtelomere_switch	False	True	False	0.398
SRR33298418.447728	chr10R	Y' Gain	chr12R	True	0.6938	True	subtelomere_switch	Y' Gain	chr13L	True	0.9912	False	subtelomere_switch	False	True	False	0.297
SRR33298418.248796	chr10R	Y' Gain	chr12R	True	0.6844	True	subtelomere_switch	Y' Gain	chr3R	True	0.9777	False	subtelomere_switch	False	True	False	0.293
SRR33298418.351840	chr10R	Y' Gain	chr12R	True	0.6409	True	subtelomere_switch	Y' Gain	chr14L	True	1.0	False	subtelomere_switch	False	True	False	0.359
SRR33298418.110132	chr10R	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	Y' Gain	chr7R	True	0.33	False	donor_transfer_candidates:7	False	True	False	-0.57
SRR33298418.431372	chr10R	Y' Gain	chr7	True	0.3	False	single_y_prime_change	Y' Gain	chr14R	True	0.33	False	donor_transfer	False	True	False	0.03
SRR33298418.529353	chr10R	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	Y' Gain	chr13L	True	0.9668	False	subtelomere_switch	False	True	False	0.337
SRR33298418.250108	chr10R	Y' Gain	chr16R	True	0.9	False	subtelomere_switch	Y' Gain	chr13L	True	0.33	False	donor_transfer_candidates:5	False	True	False	-0.57
SRR33298418.539953	chr11L	Y' Gain	chr12R	True	0.3	True	subtelomere_switch	Y' Gain	chr15L	True	0.7	True	subtelomere_switch	False	True	False	0.4
SRR33298418.379782	chr11L	Y' Gain	chr12R	True	0.637	True	subtelomere_switch	Y' Gain	chr4R	True	1.0	False	subtelomere_switch	False	True	False	0.363
SRR33298418.200121	chr11L	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	Y' Gain	chr10L	True	0.8448	False	subtelomere_switch	False	True	False	0.215
SRR33298418.18895	chr11L	Y' Gain	chr12R	True	0.7	True	subtelomere_switch	Y' Gain	chr15L	True	1.0	False	subtelomere_switch	False	True	False	0.3
SRR33298418.326376	chr11L	Y' Gain	chr12R	True	0.7	True	subtelomere_switch	Y' Gain	chr15L	True	1.0	False	subtelomere_switch	False	True	False	0.3
SRR33298418.193862	chr11L	Y' Gain	chr12R	True	0.6815	True	subtelomere_switch	Y' Gain	chr15L	True	0.9736	False	subtelomere_switch	False	True	False	0.292
SRR33298418.697734	chr11L	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr12L	True	0.7367	False	subtelomere_switch	False	True	False	0.107
SRR33298418.287189	chr11L	Y' Gain	chr12R	True	0.6658	True	subtelomere_switch	Y' Gain	chr14R	True	0.9511	False	subtelomere_switch	False	True	False	0.285
SRR33298418.78260	chr11L	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	Y' Gain	chr8L	True	0.5683	True	subtelomere_switch	False	True	False	0.298
SRR33298418.258705	chr11L	Y' Gain	chr4R	True	0.27	True	subtelomere_switch	Y' Gain	chr8L	True	0.5939	True	subtelomere_switch	False	True	False	0.324
SRR33298418.452764	chr11L	Y' Gain	chr12R	True	0.3	True	subtelomere_switch	Y' Gain	chr15L	True	0.7	True	subtelomere_switch	False	True	False	0.4
SRR33298418.141714	chr11L	Y' Gain	chr12R	True	0.3	True	subtelomere_switch	Y' Gain	chr15L	True	0.7	True	subtelomere_switch	False	True	False	0.4
SRR33298418.455551	chr11L	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	Y' Gain	chr10L	True	0.8469	False	subtelomere_switch	False	True	False	0.217
SRR33298418.423886	chr11L	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	Y' Gain	chr10L	True	0.8489	False	subtelomere_switch	False	True	False	0.219
SRR33298418.539922	chr11L	Y' Gain	chr12R	True	0.7	True	subtelomere_switch	Y' Gain	chr15L	True	1.0	False	subtelomere_switch	False	True	False	0.3
SRR33298418.396253	chr11L	Y' Gain	chr12R	True	0.7	True	subtelomere_switch	Y' Gain	chr15L	True	1.0	False	subtelomere_switch	False	True	False	0.3
SRR33298418.90442	chr11L	Y' Gain	chr12R	True	0.3	True	subtelomere_switch	Y' Gain	chr15L	True	0.7	True	subtelomere_switch	False	True	False	0.4
SRR33298418.700186	chr11L	Y' Gain	chr4R	True	0.27	True	subtelomere_switch	Y' Gain	chr8L	True	0.5963	True	subtelomere_switch	False	True	False	0.326
SRR33298418.340109	chr11L	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	Y' Gain	chr12L	True	0.5295	True	subtelomere_switch	False	True	False	0.259
SRR33298418.576789	chr11L	Y' Gain	chr12R	True	0.7	True	subtelomere_switch	Y' Gain	chr15L	True	1.0	False	subtelomere_switch	False	True	False	0.3
SRR33298418.348415	chr11L	Y' Gain	chr12R	True	0.6743	True	subtelomere_switch	Y' Gain	chr15L	True	0.9633	False	subtelomere_switch	False	True	False	0.289
