read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298420.536146	chr10L	1st Y' Change	chr2L	True	0.5132	False	subtelomere_switch	1st Y' Change	chr12	True	0.3	False	unmatched_array	False	True	False	-0.213
SRR33298420.298054	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.03
SRR33298420.336796	chr10R	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.03
SRR33298420.324409	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.03
SRR33298420.295610	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	-0.19
SRR33298420.110689	chr10R	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	-0.19
SRR33298420.459775	chr10R	Y' Gain	chr16R	True	0.9	False	subtelomere_switch	Y' Gain	chr8	True	0.33	False	donor_transfer_candidates:5	False	True	False	-0.57
SRR33298420.398449	chr10R	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	Y' Gain	chr8	True	0.33	False	donor_transfer_candidates:5	False	True	False	-0.57
SRR33298420.74553	chr10R	Y' Gain	chr8L	True	0.99	False	subtelomere_switch	Y' Gain	chr8	True	0.33	False	donor_transfer_candidates:5	False	True	False	-0.66
SRR33298420.23719	chr10R	Y' Gain	chr16L	True	0.9	False	subtelomere_switch	Y' Gain	chr8	True	0.33	False	donor_transfer_candidates:5	False	True	False	-0.57
SRR33298420.355149	chr11L	Y' Gain	chr4R	True	0.2945	True	subtelomere_switch	Y' Gain	chr14R	True	0.6872	True	subtelomere_switch	False	True	False	0.393
SRR33298420.248744	chr11L	Y' Gain	chr12R	True	0.2902	True	subtelomere_switch	Y' Gain	chr14R	True	0.6771	True	subtelomere_switch	False	True	False	0.387
SRR33298420.445609	chr11L	Y' Gain	chr12R	True	0.6886	True	subtelomere_switch	Y' Gain	chr14R	True	1.0	False	subtelomere_switch	False	True	False	0.311
SRR33298420.141862	chr11L	Y' Gain	chr12R	True	0.2951	True	subtelomere_switch	Y' Gain	chr14R	True	0.6886	True	subtelomere_switch	False	True	False	0.394
SRR33298420.274034	chr11L	Y' Gain	chr12R	True	0.6822	True	subtelomere_switch	Y' Gain	chr14R	True	1.0	False	subtelomere_switch	False	True	False	0.318
SRR33298420.434609	chr11L	Y' Gain	chr12R	True	0.99	False	subtelomere_switch	Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.69
SRR33298420.460366	chr11L	Y' Gain	chr12R	True	0.291	True	subtelomere_switch	Y' Gain	chr14R	True	0.679	True	subtelomere_switch	False	True	False	0.388
SRR33298420.329577	chr11L	Y' Gain	chr14L	True	0.6833	True	subtelomere_switch	Y' Gain	chr14R	True	1.0	False	subtelomere_switch	False	True	False	0.317
SRR33298420.525355	chr11L	Y' Gain	chr12R	True	0.2701	True	subtelomere_switch	Y' Gain	chr14R	True	0.6303	True	subtelomere_switch	False	True	False	0.36
SRR33298420.115474	chr11L	Y' Gain	chr12R	True	0.2716	True	subtelomere_switch	Y' Gain	chr14R	True	0.6337	True	subtelomere_switch	False	True	False	0.362
SRR33298420.169731	chr11L	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	Y' Gain	chr14R	True	0.5573	True	subtelomere_switch	False	True	False	0.287
SRR33298420.282289	chr11L	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.03
