read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298417.390706	chr10R	Y' Gain	chr14L	True	0.0032	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.627
SRR33298417.349596	chr10R	Y' Gain	chr5R	True	0.2082	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.062
SRR33298417.189388	chr10R	Y' Gain	chr5R	True	0.5184	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.112
SRR33298417.591678	chr10R	Y' Gain	ambiguous	True	0.003	False	subtelomere_switch	Y' Gain	chr12R	True	0.99	False	subtelomere_switch	False	True	False	0.987
SRR33298417.185245	chr10R	Y' Gain	chr14L	True	1.0	False	subtelomere_switch	Y' Gain	chr12R	True	0.6375	True	subtelomere_switch	False	True	False	-0.363
SRR33298417.119428	chr10R	Y' Gain	chr14L	True	1.0	False	subtelomere_switch	Y' Gain	chr12R	True	0.6409	True	subtelomere_switch	False	True	False	-0.359
SRR33298417.777105	chr10R	Y' Gain	chr7R	True	0.0025	False	subtelomere_switch	Y' Gain	chr4R	True	0.99	False	subtelomere_switch	False	True	False	0.988
SRR33298417.146146	chr10R	Y' Gain	chr7R	True	0.0003	False	subtelomere_switch	Y' Gain	chr4R	True	0.99	False	subtelomere_switch	False	True	False	0.99
SRR33298417.629450	chr10R	Y' Gain	chr7R	True	0.0083	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.892
SRR33298417.557183	chr10R	Y' Gain	chr13L	True	0.0048	False	subtelomere_switch	Y' Gain	chr14L	True	0.9	False	subtelomere_switch	False	True	False	0.895
SRR33298417.168940	chr11L	Y' Gain	chr14L	True	0.0017	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.628
SRR33298417.283165	chr11L	Y' Gain	chr7R	True	0.6374	True	subtelomere_switch	Y' Gain	chr12R	True	0.6374	True	subtelomere_switch	False	True	False	0.0
SRR33298417.348684	chr11L	Y' Gain	chr14L	True	0.0064	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.624
SRR33298417.168962	chr11L	Y' Gain	chr14L	True	0.0043	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.626
SRR33298417.721567	chr11L	Y' Gain	chr14L	True	0.0015	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.629
SRR33298417.737619	chr11L	Y' Gain	chr14L	True	-0.0004	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298417.686444	chr11L	Y' Gain	chr14L	True	-0.0043	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.634
SRR33298417.591784	chr11L	Y' Gain	chr14L	True	0.008	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.622
SRR33298417.282290	chr11L	Y' Gain	chr14L	True	0.008	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.622
