read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298424.7014	chr10L	Y' Gain	chr14L	True	0.0015	False	subtelomere_switch	Y' Gain	chr8L	True	0.63	True	subtelomere_switch	False	True	False	0.629
SRR33298424.70123	chr10R	Y' Gain	chr14L	True	0.0001	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298424.515117	chr10R	Y' Gain	chr13	True	0.0009	False	subtelomere_switch	Y' Gain	chr6L	True	0.99	False	subtelomere_switch	False	True	False	0.989
SRR33298424.278060	chr10R	Y' Gain	chr7R	True	1.0	False	subtelomere_switch	Y' Gain	chr4R	True	0.6679	True	subtelomere_switch	False	True	False	-0.332
SRR33298424.389321	chr10R	Y' Gain	chr13	True	0.0085	False	subtelomere_switch	Y' Gain	chr4R	True	0.9	False	subtelomere_switch	False	True	False	0.892
SRR33298424.7027	chr10R	Y' Gain	chr4L	True	0.6912	False	subtelomere_switch	Y' Gain	chr16L	True	0.63	True	subtelomere_switch	False	True	False	-0.061
SRR33298424.6804	chr10R	Y' Gain	chr13	True	-0.0014	False	subtelomere_switch	Y' Gain	chr2L	True	0.99	False	subtelomere_switch	False	True	False	0.991
SRR33298424.300153	chr10R	Y' Gain	chr8L	True	0.9173	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.287
SRR33298424.72908	chr10R	No Change	chr13L	True	0.9622	False	subtelomere_switch	No Change	chr2R	True	0.6735	True	subtelomere_switch	False	True	False	-0.289
SRR33298424.493150	chr11L	Y' Gain	chr11R	True	0.5969	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.033
SRR33298424.161180	chr11L	Y' Gain	chr11R	True	0.6294	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.001
SRR33298424.351709	chr11L	Y' Gain	chr11R	True	0.612	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.018
SRR33298424.564812	chr11L	Y' Gain	chr11R	True	0.5539	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.076
SRR33298424.219367	chr11L	Y' Gain	chr11R	True	0.7	True	subtelomere_switch	Y' Gain	chr12R	True	0.7	True	subtelomere_switch	False	True	False	0.0
SRR33298424.230928	chr11L	Y' Gain	chr11R	True	0.8994	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.269
SRR33298424.426514	chr11L	Y' Gain	chr11R	True	0.8991	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.269
SRR33298424.507129	chr11L	Y' Gain	chr11R	True	0.8545	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.225
SRR33298424.122764	chr11L	Y' Gain	chr11R	True	0.8994	False	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	-0.269
SRR33298424.557893	chr11L	Y' Gain	chr11R	True	0.8736	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.244
SRR33298424.427801	chr11L	Y' Gain	chr11R	True	0.8825	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.252
SRR33298424.505290	chr11L	Y' Gain	chr11R	True	0.8993	False	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	-0.269
SRR33298424.3718	chr11R	Y' Gain	chr3L	True	0.14	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.13
SRR33298424.542433	chr11R	Y' Gain	chr3L	True	0.2573	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.013
SRR33298424.560432	chr11R	Y' Gain	chr3L	True	0.5272	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.103
SRR33298424.68100	chr11R	Y' Gain	chr3L	True	0.6175	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.012
SRR33298424.497970	chr11R	Y' Gain	chr14L	True	0.5846	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.045
SRR33298424.430573	chr11R	Y' Gain	chr4R	True	-0.0167	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	1.007
SRR33298424.141445	chr11R	Y' Gain	chr3L	True	0.7359	False	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	-0.106
SRR33298424.2415	chr11R	Y' Gain	chr4R	True	-0.0097	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.91
SRR33298424.89842	chr11R	Y' Gain	chr4R	True	-0.0041	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.904
SRR33298424.344718	chr11R	Y' Gain	chr4R	True	-0.0083	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.908
SRR33298424.206921	chr11R	Y' Gain	chr2L	True	0.0032	False	subtelomere_switch	Y' Gain	chr4R	True	0.9	False	subtelomere_switch	False	True	False	0.897
SRR33298424.542360	chr12R	Y' Gain	chr4	True	0.0426	False	subtelomere_switch	Y' Gain	chr3R	True	0.9	False	subtelomere_switch	False	True	False	0.857
SRR33298424.491424	chr12R	Y' Loss	ambiguous	True	0.0482	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.852
SRR33298424.513133	chr13L	1st Y' Change	ambiguous	True	0.0111	False	subtelomere_switch	1st Y' Change	chr9L	True	0.9	False	subtelomere_switch	False	True	False	0.889
SRR33298424.560213	chr13R	Y' Gain	chr15R	True	0.285	True	subtelomere_switch	Y' Gain	chr12R	True	0.285	True	subtelomere_switch	False	True	False	0.0
SRR33298424.494989	chr13R	Y' Gain	chr15R	True	0.6649	True	subtelomere_switch	Y' Gain	chr4R	True	0.6649	True	subtelomere_switch	False	True	False	0.0
SRR33298424.529602	chr13R	Y' Gain	chr14L	True	-0.0008	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
