read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298420.536146	chr10L	1st Y' Change	chr12	True	-0.0157	False	subtelomere_switch	1st Y' Change	chr2L	True	0.5132	False	subtelomere_switch	False	True	False	0.529
SRR33298420.298054	chr10R	Y' Gain	chr14L	True	-0.0024	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.632
SRR33298420.336796	chr10R	Y' Gain	chr14L	True	0.0011	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.629
SRR33298420.324409	chr10R	Y' Gain	chr14L	True	0.0005	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298420.295610	chr10R	Y' Gain	chr14L	True	0.0001	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298420.110689	chr10R	Y' Gain	chr14L	True	0.0028	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.627
SRR33298420.459775	chr10R	Y' Gain	chr8	True	0.0074	False	subtelomere_switch	Y' Gain	chr16R	True	0.9	False	subtelomere_switch	False	True	False	0.893
SRR33298420.398449	chr10R	Y' Gain	chr8	True	0.0075	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.893
SRR33298420.74553	chr10R	Y' Gain	chr8	True	0.001	False	subtelomere_switch	Y' Gain	chr8L	True	0.99	False	subtelomere_switch	False	True	False	0.989
SRR33298420.23719	chr10R	Y' Gain	chr8	True	0.009	False	subtelomere_switch	Y' Gain	chr16L	True	0.9	False	subtelomere_switch	False	True	False	0.891
SRR33298420.355149	chr11L	Y' Gain	chr14R	True	0.2945	True	subtelomere_switch	Y' Gain	chr4R	True	0.2945	True	subtelomere_switch	False	True	False	0.0
SRR33298420.248744	chr11L	Y' Gain	chr14R	True	0.2902	True	subtelomere_switch	Y' Gain	chr12R	True	0.2902	True	subtelomere_switch	False	True	False	0.0
SRR33298420.445609	chr11L	Y' Gain	chr14R	True	0.6886	True	subtelomere_switch	Y' Gain	chr12R	True	0.6886	True	subtelomere_switch	False	True	False	0.0
SRR33298420.141862	chr11L	Y' Gain	chr14R	True	0.2951	True	subtelomere_switch	Y' Gain	chr12R	True	0.2951	True	subtelomere_switch	False	True	False	0.0
SRR33298420.274034	chr11L	Y' Gain	chr14R	True	0.6822	True	subtelomere_switch	Y' Gain	chr12R	True	0.6822	True	subtelomere_switch	False	True	False	0.0
SRR33298420.460366	chr11L	Y' Gain	chr14R	True	0.291	True	subtelomere_switch	Y' Gain	chr12R	True	0.291	True	subtelomere_switch	False	True	False	0.0
SRR33298420.329577	chr11L	Y' Gain	chr14R	True	0.6833	True	subtelomere_switch	Y' Gain	chr14L	True	0.6833	True	subtelomere_switch	False	True	False	0.0
SRR33298420.525355	chr11L	Y' Gain	chr14R	True	0.2701	True	subtelomere_switch	Y' Gain	chr12R	True	0.2701	True	subtelomere_switch	False	True	False	0.0
SRR33298420.115474	chr11L	Y' Gain	chr14R	True	0.2716	True	subtelomere_switch	Y' Gain	chr12R	True	0.2716	True	subtelomere_switch	False	True	False	0.0
SRR33298420.169731	chr11L	Y' Gain	chr14R	True	0.2388	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.031
SRR33298420.282289	chr11L	Y' Gain	chr14L	True	0.0003	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298420.339795	chr11L	Y' Gain	chr14R	True	0.6886	True	subtelomere_switch	Y' Gain	chr14L	True	0.6886	True	subtelomere_switch	False	True	False	0.0
SRR33298420.247564	chr11L	Y' Gain	chr14R	True	0.2928	True	subtelomere_switch	Y' Gain	chr12R	True	0.2928	True	subtelomere_switch	False	True	False	0.0
SRR33298420.430525	chr11L	Y' Gain	chr14R	True	0.2847	True	subtelomere_switch	Y' Gain	chr12R	True	0.2847	True	subtelomere_switch	False	True	False	0.0
SRR33298420.568883	chr11L	Y' Gain	chr14R	True	0.2946	True	subtelomere_switch	Y' Gain	chr12R	True	0.2946	True	subtelomere_switch	False	True	False	0.0
SRR33298420.246816	chr11L	Y' Gain	chr14R	True	0.2951	True	subtelomere_switch	Y' Gain	chr12R	True	0.2951	True	subtelomere_switch	False	True	False	0.0
SRR33298420.232035	chr11L	Y' Gain	chr14R	True	0.2948	True	subtelomere_switch	Y' Gain	chr4R	True	0.2948	True	subtelomere_switch	False	True	False	0.0
SRR33298420.538571	chr11L	Y' Gain	chr14R	True	0.2923	True	subtelomere_switch	Y' Gain	chr12R	True	0.2923	True	subtelomere_switch	False	True	False	0.0
SRR33298420.229000	chr11L	Y' Gain	chr14R	True	0.6872	True	subtelomere_switch	Y' Gain	chr12R	True	0.6872	True	subtelomere_switch	False	True	False	0.0
SRR33298420.247696	chr11L	Y' Gain	chr14R	True	0.2851	True	subtelomere_switch	Y' Gain	chr12R	True	0.2851	True	subtelomere_switch	False	True	False	0.0
SRR33298420.282189	chr11L	Y' Gain	chr10L	True	0.5376	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.092
SRR33298420.280768	chr11L	Y' Gain	chr14R	True	0.2946	True	subtelomere_switch	Y' Gain	chr4R	True	0.2946	True	subtelomere_switch	False	True	False	0.0
SRR33298420.111371	chr11L	Y' Gain	chr14L	True	0.0029	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.627
SRR33298420.313121	chr11L	Y' Gain	chr14R	True	0.6431	True	subtelomere_switch	Y' Gain	chr12R	True	0.6431	True	subtelomere_switch	False	True	False	0.0
SRR33298420.356593	chr11L	Y' Gain	chr14R	True	0.6886	True	subtelomere_switch	Y' Gain	chr12R	True	0.6886	True	subtelomere_switch	False	True	False	0.0
SRR33298420.280995	chr11L	Y' Gain	chr14R	True	0.6819	True	subtelomere_switch	Y' Gain	chr14L	True	0.6819	True	subtelomere_switch	False	True	False	0.0
SRR33298420.381019	chr11L	Y' Gain	chr14R	True	0.6879	True	subtelomere_switch	Y' Gain	chr12R	True	0.6879	True	subtelomere_switch	False	True	False	0.0
SRR33298420.209108	chr11L	Y' Gain	chr14R	True	0.2909	True	subtelomere_switch	Y' Gain	chr12R	True	0.2909	True	subtelomere_switch	False	True	False	0.0
