read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298444.76422	chr11L	Y' Gain	chr4R	True	-0.0049	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.635
SRR33298444.68976	chr11L	Y' Gain	ambiguous	True	-0.0011	False	subtelomere_switch	Y' Gain	chr4R	True	0.9	False	subtelomere_switch	False	True	False	0.901
SRR33298444.133227	chr11L	Y' Gain	chr14	True	-0.0122	False	subtelomere_switch	Y' Gain	chr14R	True	0.9	False	subtelomere_switch	False	True	False	0.912
SRR33298444.196984	chr11L	Y' Gain	chr14	True	0.0037	False	subtelomere_switch	Y' Gain	chr10L	True	0.99	False	subtelomere_switch	False	True	False	0.986
SRR33298444.171101	chr11L	Y' Gain	chr12	True	0.006	False	subtelomere_switch	Y' Gain	chr14L	True	0.9	False	subtelomere_switch	False	True	False	0.894
SRR33298444.161419	chr11L	Y' Gain	chr12	True	-0.0029	False	subtelomere_switch	Y' Gain	chr13L	True	0.9	False	subtelomere_switch	False	True	False	0.903
SRR33298444.234764	chr13R	Y' Gain	chr15R	True	0.2841	True	subtelomere_switch	Y' Gain	chr12R	True	0.2841	True	subtelomere_switch	False	True	False	0.0
SRR33298444.47019	chr13R	Y' Gain	chr15R	True	0.6512	True	subtelomere_switch	Y' Gain	chr12R	True	0.6512	True	subtelomere_switch	False	True	False	0.0
SRR33298444.98264	chr13R	Y' Gain	chr15R	True	0.285	True	subtelomere_switch	Y' Gain	chr4R	True	0.285	True	subtelomere_switch	False	True	False	0.0
SRR33298444.176959	chr13R	Y' Gain	chr15R	True	0.6628	True	subtelomere_switch	Y' Gain	chr12R	True	0.6628	True	subtelomere_switch	False	True	False	0.0
SRR33298444.15230	chr13R	Y' Gain	chr15R	True	0.666	True	subtelomere_switch	Y' Gain	chr4R	True	0.666	True	subtelomere_switch	False	True	False	0.0
SRR33298444.2926	chr15L	Y' Gain	chr4R	True	-0.0022	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.632
SRR33298444.203550	chr15L	Y' Gain	chr4R	True	-0.0011	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298444.182426	chr15L	Y' Gain	chr4R	True	-0.002	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.632
SRR33298444.166141	chr15L	Y' Gain	chr4R	True	-0.0014	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298444.1038	chr1L	Y' Gain	chr13L	True	0.0068	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.893
SRR33298444.129521	chr1L	Y' Gain	chr13L	True	-0.0083	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.908
SRR33298444.148697	chr2R	Y' Gain	chr13L	True	-0.0006	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.901
SRR33298444.1474	chr3L	Y' Gain	chr9R	True	0.2194	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.051
SRR33298444.77551	chr3R	Y' Gain	chr10L	True	0.698	False	subtelomere_switch	Y' Gain	chr9L	True	0.63	True	subtelomere_switch	False	True	False	-0.068
SRR33298444.238142	chr6R	Y' Gain	chr13L	True	-0.001	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.901
SRR33298444.124629	chr6R	Y' Gain	chr13L	True	-0.0041	False	subtelomere_switch	Y' Gain	chr4R	True	0.9	False	subtelomere_switch	False	True	False	0.904
SRR33298444.88002	chr6R	Y' Gain	chr13L	True	0.002	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.898
SRR33298444.88336	chr6R	Y' Gain	chr13L	True	0.0031	False	subtelomere_switch	Y' Gain	chr4R	True	0.9	False	subtelomere_switch	False	True	False	0.897
SRR33298444.107263	chr6R	Y' Gain	chr13L	True	0.006	False	subtelomere_switch	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	False	True	False	0.624
SRR33298444.48099	chr7L	Y' Gain	chr3L	True	0.1977	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.072
SRR33298444.120383	chr7L	Y' Gain	chr3L	True	0.2023	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.068
SRR33298444.170993	chr7L	Y' Gain	chr3L	True	0.1959	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.074
SRR33298444.74757	chr7L	Y' Gain	chr10L	True	0.1969	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.073
SRR33298444.34465	chr7L	Y' Gain	chr3L	True	0.2026	True	subtelomere_switch	Y' Gain	chr4R	True	0.27	True	subtelomere_switch	False	True	False	0.067
