read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298416.582583	chr10R	Y' Gain	chr14L	True	-0.0008	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298416.187830	chr10R	Y' Gain	chr4L	True	0.4715	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.159
SRR33298416.688924	chr10R	Y' Gain	chr4L	True	0.2048	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.065
SRR33298416.551146	chr10R	Y' Gain	chr5R	True	0.2189	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.051
SRR33298416.57974	chr10R	Y' Gain	chr13L	True	0.695	True	subtelomere_switch	Y' Gain	chr12R	True	0.695	True	subtelomere_switch	False	True	False	0.0
SRR33298416.419273	chr10R	Y' Gain	chr14L	True	-0.0025	False	subtelomere_switch	Y' Gain	chr4R	True	0.99	False	subtelomere_switch	False	True	False	0.992
SRR33298416.544944	chr10R	Y' Gain	chr4L	True	0.4791	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	-0.209
SRR33298416.1178912	chr10R	Y' Gain	chr4L	True	0.6912	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.061
SRR33298416.696861	chr10R	Y' Gain	chr7R	True	0.0014	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.899
SRR33298416.679630	chr10R	Y' Gain	chr10L	True	0.6961	False	subtelomere_switch	Y' Gain	chr14R	True	0.63	True	subtelomere_switch	False	True	False	-0.066
SRR33298416.975199	chr10R	Y' Gain	chr4L	True	0.6716	False	subtelomere_switch	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	False	True	False	-0.042
SRR33298416.125599	chr10R	Y' Gain	chr4L	True	0.6657	False	subtelomere_switch	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	False	True	False	-0.036
SRR33298416.720209	chr10R	Y' Gain	chr4L	True	0.6725	False	subtelomere_switch	Y' Gain	chr16L	True	0.63	True	subtelomere_switch	False	True	False	-0.042
SRR33298416.536735	chr10R	Y' Gain	chr4L	True	0.6768	False	subtelomere_switch	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	False	True	False	-0.047
SRR33298416.890656	chr10R	Y' Gain	chr4L	True	0.7135	False	subtelomere_switch	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	False	True	False	-0.084
SRR33298416.67793	chr10R	Y' Gain	chr4L	True	0.6912	False	subtelomere_switch	Y' Gain	chr7R	True	0.63	True	subtelomere_switch	False	True	False	-0.061
SRR33298416.806247	chr11L	Y' Gain	chr12L	True	0.1964	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.074
SRR33298416.74357	chr11L	Y' Gain	chr12L	True	0.2009	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.069
SRR33298416.984200	chr11L	Y' Gain	chr14L	True	0.0075	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.622
SRR33298416.402695	chr11L	Y' Gain	chr3R	True	0.6919	True	subtelomere_switch	Y' Gain	chr12R	True	0.6919	True	subtelomere_switch	False	True	False	0.0
SRR33298416.408720	chr11L	Y' Gain	chr10L	True	0.2311	True	subtelomere_switch	Y' Gain	chr4R	True	0.27	True	subtelomere_switch	False	True	False	0.039
SRR33298416.734025	chr11L	Y' Gain	chr14L	True	0.0088	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.621
SRR33298416.432358	chr11L	Y' Gain	chr14L	True	0.0012	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.629
SRR33298416.544774	chr11L	Y' Gain	chr14L	True	-0.0008	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298416.438008	chr11L	Y' Gain	chr14L	True	0.0068	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.623
SRR33298416.1134917	chr11L	Y' Gain	chr14L	True	-0.0012	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298416.267547	chr11L	Y' Gain	chr12R	True	0.0007	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	0.989
SRR33298416.196877	chr11L	Y' Gain	chr14L	True	-0.0052	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.635
SRR33298416.179533	chr11L	Y' Gain	chr12L	True	0.4171	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.213
