read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298447.490537	chr11L	Y' Gain	chr13L	True	-0.0026	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.633
SRR33298447.149279	chr11L	Y' Gain	chr13L	True	0.0036	True	subtelomere_switch	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	False	True	False	0.626
SRR33298447.342771	chr11L	Y' Gain	chr14R	True	0.0026	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.897
SRR33298447.31448	chr11L	Y' Gain	chr14R	True	0.0063	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.894
SRR33298447.504741	chr11R	Y' Gain	chr2L	True	0.0021	False	subtelomere_switch	Y' Gain	chr6L	True	0.99	False	subtelomere_switch	False	True	False	0.988
SRR33298447.230163	chr13R	Y' Gain	chr4R	True	-0.0019	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.632
SRR33298447.247443	chr13R	Y' Gain	chr4R	True	0.0013	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.629
SRR33298447.170876	chr13R	Y' Gain	chr13L	True	0.0013	False	subtelomere_switch	Y' Gain	chr4R	True	0.9	False	subtelomere_switch	False	True	False	0.899
SRR33298447.309280	chr13R	Y' Gain	chr15R	True	0.666	True	subtelomere_switch	Y' Gain	chr12R	True	0.666	True	subtelomere_switch	False	True	False	0.0
SRR33298447.451211	chr13R	Y' Gain	chr15R	True	0.6513	True	subtelomere_switch	Y' Gain	chr12R	True	0.6513	True	subtelomere_switch	False	True	False	0.0
SRR33298447.475984	chr15L	Y' Gain	ambiguous	True	-0.0116	False	subtelomere_switch	Y' Gain	chr12R	True	0.99	False	subtelomere_switch	False	True	False	1.002
SRR33298447.239039	chr1L	Y' Gain	chr4R	True	0.0002	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298447.16501	chr1R	Y' Gain	chr13L	True	0.01	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.89
SRR33298447.318819	chr2R	Y' Gain	chr13L	True	0.008	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.622
SRR33298447.301202	chr2R	Y' Gain	chr7	True	0.0055	False	subtelomere_switch	Y' Gain	chr10L	True	0.99	False	subtelomere_switch	False	True	False	0.984
SRR33298447.9362	chr3R	Y' Gain	chr13L	True	0.0051	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.895
SRR33298447.490300	chr3R	Y' Gain	chr13L	True	-0.0007	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298447.98120	chr3R	Y' Gain	chr6	True	-0.0033	False	subtelomere_switch	Y' Gain	chr2L	True	0.9	False	subtelomere_switch	False	True	False	0.903
SRR33298447.12992	chr4L	No Change	chr13L	True	0.9844	False	subtelomere_switch	No Change	chr2R	True	0.6891	True	subtelomere_switch	False	True	False	-0.295
SRR33298447.343515	chr7L	Y' Gain	chr14L	True	0.0048	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.625
SRR33298447.119969	chr9R	Y' Gain	chr13L	True	-0.0158	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.916
