read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298419.275456	chr10R	Y' Gain	chr4L	True	0.1893	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.081
SRR33298419.672840	chr10R	Y' Gain	chr14L	True	0.0015	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.629
SRR33298419.662416	chr10R	Y' Gain	chr14L	True	0.0035	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.626
SRR33298419.603261	chr10R	Y' Gain	chr14L	True	-0.0016	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.632
SRR33298419.606005	chr10R	Y' Gain	chr14L	True	0.6367	True	subtelomere_switch	Y' Gain	chr16L	True	0.6367	True	subtelomere_switch	False	True	False	0.0
SRR33298419.166009	chr10R	Y' Gain	chr7R	True	0.0034	False	subtelomere_switch	Y' Gain	chr16L	True	0.99	False	subtelomere_switch	False	True	False	0.987
SRR33298419.701259	chr10R	Y' Gain	chr7R	True	0.0037	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.896
SRR33298419.306849	chr10R	Y' Gain	chr7R	True	1.0	False	subtelomere_switch	Y' Gain	chr12R	True	0.7	True	subtelomere_switch	False	True	False	-0.3
SRR33298419.187835	chr10R	Y' Gain	chr13L	True	0.0127	False	subtelomere_switch	Y' Gain	chr14L	True	0.9	False	subtelomere_switch	False	True	False	0.887
SRR33298419.158709	chr10R	Y' Gain	chr13L	True	-0.0039	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.904
SRR33298419.194794	chr10R	Y' Gain	chr13L	True	0.7127	False	subtelomere_switch	Y' Gain	chr3L	True	0.63	True	subtelomere_switch	False	True	False	-0.083
SRR33298419.176797	chr11L	Y' Gain	chr12R	True	0.6494	True	subtelomere_switch	Y' Gain	chr14L	True	0.6494	True	subtelomere_switch	False	True	False	0.0
SRR33298419.665266	chr11L	Y' Gain	chr14L	True	-0.0003	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298419.284209	chr11L	Y' Gain	chr15R	True	0.2779	True	subtelomere_switch	Y' Gain	chr12R	True	0.2779	True	subtelomere_switch	False	True	False	0.0
SRR33298419.739656	chr11L	Y' Gain	chr12L	True	0.2216	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.048
SRR33298419.276747	chr11L	Y' Gain	chr14L	True	-0.002	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.632
SRR33298419.727081	chr11L	Y' Gain	chr15R	True	0.666	True	subtelomere_switch	Y' Gain	chr12R	True	0.666	True	subtelomere_switch	False	True	False	0.0
SRR33298419.326067	chr11L	Y' Gain	chr14L	True	-0.0048	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.635
SRR33298419.679904	chr11L	Y' Gain	chr12R	True	0.0096	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.62
SRR33298419.46726	chr11L	Y' Gain	chr15R	True	0.666	True	subtelomere_switch	Y' Gain	chr16L	True	0.666	True	subtelomere_switch	False	True	False	0.0
SRR33298419.147071	chr11L	Y' Gain	chr14L	True	-0.0001	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298419.758598	chr11L	Y' Gain	chr1L	True	0.2129	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.057
SRR33298419.131986	chr11L	Y' Gain	ambiguous	True	-0.0127	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	1.003
SRR33298419.619227	chr11L	Y' Gain	chr14L	True	-0.0131	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.643
SRR33298419.473593	chr11L	Y' Gain	chr12	True	0.0057	False	subtelomere_switch	Y' Gain	chr16L	True	0.99	False	subtelomere_switch	False	True	False	0.984
SRR33298419.263942	chr11L	Y' Gain	chr12L	True	-0.0057	False	subtelomere_switch	Y' Gain	chr16R	True	0.9	False	subtelomere_switch	False	True	False	0.906
SRR33298419.326964	chr11R	Y' Gain	chr3L	True	0.6175	True	subtelomere_switch	Y' Gain	chr14L	True	0.63	True	subtelomere_switch	False	True	False	0.012
SRR33298419.622501	chr11R	Y' Gain	chr3L	True	0.6052	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.025
SRR33298419.567880	chr11R	Y' Gain	chr7R	True	0.511	False	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.119
SRR33298419.1915	chr11R	Y' Gain	chr14L	True	-0.0064	False	subtelomere_switch	Y' Gain	chr4R	True	0.99	False	subtelomere_switch	False	True	False	0.996
SRR33298419.269670	chr11R	Y' Gain	chr4R	True	-0.0032	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.903
SRR33298419.10345	chr11R	Y' Gain	chr13L	True	-0.01	False	subtelomere_switch	Y' Gain	chr14L	True	0.9	False	subtelomere_switch	False	True	False	0.91
SRR33298419.442889	chr11R	Y' Gain	chr13L	True	-0.0035	False	subtelomere_switch	Y' Gain	chr16L	True	0.9	False	subtelomere_switch	False	True	False	0.904
SRR33298419.416912	chr11R	No Change	chr4R	True	0.6677	False	subtelomere_switch	No Change	chr3L	True	0.63	True	subtelomere_switch	False	True	False	-0.038
SRR33298419.327409	chr12R	Y' Gain	chr4	True	0.0525	False	subtelomere_switch	Y' Gain	chr3R	True	0.9	False	subtelomere_switch	False	True	False	0.848
SRR33298419.328022	chr12R	Y' Gain	chr4	True	0.0127	False	subtelomere_switch	Y' Gain	chr3R	True	0.9	False	subtelomere_switch	False	True	False	0.887
SRR33298419.688689	chr12R	Y' Loss	ambiguous	True	0.034	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.866
SRR33298419.452989	chr12R	Y' Loss	ambiguous	True	0.0387	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.861
SRR33298419.702668	chr12R	Y' Loss	ambiguous	True	0.0349	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.865
SRR33298419.386760	chr12R	Y' Loss	ambiguous	True	0.0419	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.858
SRR33298419.728568	chr12R	Y' Loss	ambiguous	True	0.0335	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.866
SRR33298419.629892	chr12R	Y' Loss	ambiguous	True	0.0499	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.85
SRR33298419.64735	chr13R	Y' Gain	chr14L	True	-0.0008	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298419.196577	chr13R	Y' Gain	chr14L	True	-0.0006	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298419.569728	chr13R	Y' Gain	chr13L	True	0.1317	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.138
SRR33298419.675243	chr13R	Y' Gain	chr8R	True	0.3974	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.233
SRR33298419.699796	chr13R	Y' Gain	chr12L	True	0.4055	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.224
SRR33298419.55090	chr13R	Y' Gain	chr7R	True	0.4789	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.151
SRR33298419.177782	chr13R	Y' Gain	chr15R	True	0.6579	True	subtelomere_switch	Y' Gain	chr12R	True	0.6579	True	subtelomere_switch	False	True	False	0.0
SRR33298419.6025	chr13R	Y' Gain	chr14L	True	0.003	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.627
SRR33298419.440573	chr13R	Y' Gain	chr14L	True	-0.0002	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298419.181858	chr13R	Y' Gain	chr13L	True	0.2942	True	subtelomere_switch	Y' Gain	chr12R	True	0.2942	True	subtelomere_switch	False	True	False	0.0
SRR33298419.469375	chr13R	Y' Gain	chr15R	True	0.666	True	subtelomere_switch	Y' Gain	chr4R	True	0.666	True	subtelomere_switch	False	True	False	0.0
SRR33298419.321107	chr13R	Y' Gain	chr14L	True	-0.0011	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298419.489707	chr13R	Y' Gain	chr14L	True	0.0057	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.624
SRR33298419.189468	chr13R	Y' Gain	chr15R	True	0.666	True	subtelomere_switch	Y' Gain	chr12R	True	0.666	True	subtelomere_switch	False	True	False	0.0
SRR33298419.697826	chr13R	Y' Gain	chr15R	True	0.666	True	subtelomere_switch	Y' Gain	chr12R	True	0.666	True	subtelomere_switch	False	True	False	0.0
SRR33298419.235530	chr13R	Y' Gain	chr14L	True	0.0062	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.624
SRR33298419.97122	chr13R	Y' Gain	chr14L	True	0.0001	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298419.179333	chr13R	Y' Gain	ambiguous	True	0.0032	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.897
SRR33298419.108352	chr13R	Y' Gain	ambiguous	True	0.0037	False	subtelomere_switch	Y' Gain	chr4R	True	0.99	False	subtelomere_switch	False	True	False	0.986
SRR33298419.576536	chr13R	Y' Gain	ambiguous	True	-0.0066	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.907
SRR33298419.48159	chr13R	Y' Gain	ambiguous	True	0.001	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.899
SRR33298419.193293	chr13R	Y' Gain	ambiguous	True	0.0015	False	subtelomere_switch	Y' Gain	chr4R	True	0.9	False	subtelomere_switch	False	True	False	0.899
SRR33298419.307943	chr15L	Y' Gain	chr12R	True	0.0003	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.63
SRR33298419.617885	chr15L	Y' Gain	chr13L	True	0.6443	True	subtelomere_switch	Y' Gain	chr4L	True	0.6443	True	subtelomere_switch	False	True	False	0.0
SRR33298419.273903	chr15L	Y' Gain	chr13L	True	0.2974	True	subtelomere_switch	Y' Gain	chr4L	True	0.2974	True	subtelomere_switch	False	True	False	0.0
SRR33298419.544773	chr15L	Y' Gain	chr12R	True	0.0004	False	subtelomere_switch	Y' Gain	chr16L	True	0.99	False	subtelomere_switch	False	True	False	0.99
SRR33298419.512470	chr15L	Y' Gain	chr14L	True	0.0029	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.627
SRR33298419.549996	chr15L	Y' Gain	chr14L	True	-0.0022	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.632
SRR33298419.442606	chr15L	Y' Gain	chr14L	True	0.0052	True	subtelomere_switch	Y' Gain	chr16L	True	0.63	True	subtelomere_switch	False	True	False	0.625
SRR33298419.471396	chr15L	Y' Gain	chr14L	True	0.0067	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.623
SRR33298419.725901	chr15L	Y' Gain	chr14L	True	0.0035	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.626
SRR33298419.252840	chr15L	Y' Gain	chr12R	True	-0.0033	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	0.993
SRR33298419.376737	chr15L	Y' Gain	chr14L	True	0.0017	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.628
SRR33298419.786595	chr15L	Y' Gain	chr14L	True	0.0034	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.627
SRR33298419.414558	chr15L	Y' Gain	chr13L	True	0.6668	True	subtelomere_switch	Y' Gain	chr4L	True	0.6668	True	subtelomere_switch	False	True	False	0.0
SRR33298419.659516	chr15L	Y' Gain	chr15R	True	0.5804	True	subtelomere_switch	Y' Gain	chr4R	True	0.63	True	subtelomere_switch	False	True	False	0.05
SRR33298419.701506	chr15L	Y' Gain	ambiguous	True	0.0091	False	subtelomere_switch	Y' Gain	chr12R	True	0.99	False	subtelomere_switch	False	True	False	0.981
SRR33298419.712942	chr15L	Y' Gain	chr14L	True	-0.0051	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.635
SRR33298419.756764	chr15L	Y' Gain	ambiguous	True	0.0028	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.897
SRR33298419.302899	chr15L	Y' Gain	ambiguous	True	-0.001	False	subtelomere_switch	Y' Gain	chr16L	True	0.99	False	subtelomere_switch	False	True	False	0.991
SRR33298419.145386	chr15L	Y' Gain	ambiguous	True	0.0145	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	0.976
SRR33298419.77883	chr15L	Y' Gain	chr2L	True	0.007	False	subtelomere_switch	Y' Gain	chr16R	True	0.9	False	subtelomere_switch	False	True	False	0.893
SRR33298419.227127	chr15L	Y' Gain	chr13L	True	0.0095	False	subtelomere_switch	Y' Gain	chr14L	True	0.9	False	subtelomere_switch	False	True	False	0.891
SRR33298419.515665	chr1L	Y' Gain	chr14L	True	-0.0006	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
