read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298423.83456	chr11L	Y' Gain	chr5R	True	0.1688	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.101
SRR33298423.82967	chr11L	Y' Gain	chr5R	True	0.1666	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.103
SRR33298423.44079	chr11L	Y' Gain	chr14L	True	0.0057	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.624
SRR33298423.122210	chr11L	Y' Gain	chr12R	True	-0.0042	False	subtelomere_switch	Y' Gain	chr16L	True	0.99	False	subtelomere_switch	False	True	False	0.994
SRR33298423.159255	chr11L	Y' Gain	chr14L	True	0.0118	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.618
SRR33298423.12461	chr11L	Y' Gain	chr9R	True	0.1524	True	subtelomere_switch	Y' Gain	chr12R	True	0.27	True	subtelomere_switch	False	True	False	0.118
SRR33298423.113647	chr11L	Y' Gain	chr14L	True	-0.0075	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.638
SRR33298423.225497	chr11L	Y' Gain	chr12	True	-0.0103	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	1.0
SRR33298423.158002	chr11L	Y' Gain	chr15R	True	1.0	False	subtelomere_switch	Y' Gain	chr12R	True	0.6418	True	subtelomere_switch	False	True	False	-0.358
SRR33298423.87838	chr11R	Y' Gain	chr14L	True	-0.0006	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298423.116820	chr11R	Y' Gain	chr14L	True	-0.0014	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298423.22514	chr11R	Y' Gain	chr14L	True	-0.0011	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298423.218539	chr11R	Y' Gain	chr14L	True	0.0035	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.626
SRR33298423.55502	chr11R	Y' Gain	chr4	True	0.0185	False	subtelomere_switch	Y' Gain	chr16R	True	0.9	False	subtelomere_switch	False	True	False	0.882
SRR33298423.16043	chr12R	Y' Gain	chr4	True	0.035	False	subtelomere_switch	Y' Gain	chr3R	True	0.9	False	subtelomere_switch	False	True	False	0.865
SRR33298423.62967	chr12R	Y' Loss	ambiguous	True	0.0424	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.858
SRR33298423.157579	chr13R	Y' Gain	chr15R	True	0.66	True	subtelomere_switch	Y' Gain	chr16L	True	0.66	True	subtelomere_switch	False	True	False	0.0
SRR33298423.111751	chr13R	Y' Gain	chr14L	True	0.0019	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.628
SRR33298423.166333	chr13R	Y' Gain	chr14L	True	-0.0006	True	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	0.631
SRR33298423.129653	chr13R	Y' Gain	ambiguous	True	0.0014	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	0.989
SRR33298423.94588	chr13R	Y' Gain	ambiguous	True	-0.0029	False	subtelomere_switch	Y' Gain	chr14L	True	0.99	False	subtelomere_switch	False	True	False	0.993
