read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298429.323323	chr11L	Y' Gain	chr10L	True	0.7833	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.153
SRR33298429.126367	chr11L	Y' Gain	chr11R	True	0.949	False	subtelomere_switch	Y' Gain	chr8R	True	0.6643	True	subtelomere_switch	False	True	False	-0.285
SRR33298429.793086	chr11L	Y' Gain	chr11R	True	0.8847	False	subtelomere_switch	Y' Gain	chr8R	True	0.63	True	subtelomere_switch	False	True	False	-0.255
SRR33298429.790800	chr11L	Y' Gain	chr11R	True	0.8274	False	subtelomere_switch	Y' Gain	chr12R	True	0.63	True	subtelomere_switch	False	True	False	-0.197
SRR33298429.690967	chr11L	Y' Gain	chr11R	True	0.95	False	subtelomere_switch	Y' Gain	chr4R	True	0.665	True	subtelomere_switch	False	True	False	-0.285
SRR33298429.319824	chr11R	Y' Gain	chr10L	True	0.6053	False	subtelomere_switch	Y' Gain	chr5L	True	0.63	True	subtelomere_switch	False	True	False	0.025
SRR33298429.149011	chr11R	Y' Gain	chr14R	True	0.0015	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.899
SRR33298429.423491	chr11R	Y' Gain	chr13L	True	-0.0054	False	subtelomere_switch	Y' Gain	chr12R	True	0.9	False	subtelomere_switch	False	True	False	0.905
SRR33298429.320226	chr12R	No Change		False	0.9	False		No Change	chr3R	True	0.9	False	subtelomere_switch	False	True	True	0.0
SRR33298429.121099	chr12R	Y' Loss	ambiguous	True	0.0378	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.862
SRR33298429.119370	chr12R	Y' Loss	ambiguous	True	0.0476	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.852
SRR33298429.178189	chr12R	Y' Loss	ambiguous	True	0.0282	False	array_contraction	Y' Loss	chr3R	True	0.9	False	array_contraction	False	True	False	0.872
SRR33298429.352355	chr13R	Y' Gain	chr10L	True	0.7581	False	subtelomere_switch	Y' Gain	chr9L	True	0.63	True	subtelomere_switch	False	True	False	-0.128
