read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298446.59094	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.33
SRR33298446.171546	chr10R	Y' Gain	chr12R	True	0.2777	True		Y' Gain	chr6L	True	0.2777	True	subtelomere_switch	False	True	False	0.0
SRR33298446.130177	chr11L	Y' Gain	chr2	True	0.33	False		Y' Gain	chr2L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.239132	chr11L	Y' Gain	chr12	True	0.33	False		Y' Gain	chr12L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.198789	chr11R	Y' Gain	chr2	True	0.33	False		Y' Gain	chr2L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.84303	chr12L	Y' Gain	ambiguous	True	0.3	False		Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.36
SRR33298446.121688	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.114340	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.312069	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.376072	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.281564	chr12R	Y' Gain	chr12	True	0.33	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298446.198795	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.144544	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.87364	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.156612	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.310835	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.204802	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.143736	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.260319	chr12R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.310692	chr13L	Y' Recombination	ambiguous	True	0.3	False		Y' Recombination	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.03
SRR33298446.86049	chr13L	Y' Recombination	ambiguous	True	0.3	False		Y' Recombination	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.03
SRR33298446.293261	chr13L	Y' Recombination	ambiguous	True	0.3	False		Y' Recombination	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.03
SRR33298446.372333	chr13R	Y' Gain	chr12R	True	-0.0019	True		Y' Gain	chr14L	True	-0.0019	True	subtelomere_switch	False	True	False	0.0
SRR33298446.298238	chr13R	Y' Gain	chr13	True	-0.0045	False		Y' Gain	ambiguous	True	-0.0045	False	subtelomere_switch	False	True	False	0.0
SRR33298446.238030	chr13R	Y' Gain	chr13	True	0.33	False		Y' Gain	ambiguous	True	0.3	False	single_y_prime_change	False	True	False	-0.03
SRR33298446.166333	chr14L	Y' Gain	chr4	True	0.33	False		Y' Gain	chr14L	True	0.33	False	tandem_amplification_same_end	False	True	False	0.0
SRR33298446.160018	chr14R	Y' Gain	chr14	True	0.33	False		Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.33
SRR33298446.219679	chr14R	1st Y' Change	chr12	True	0.3	False		1st Y' Change	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.03
SRR33298446.147066	chr15L	Y' Gain	chr4R	True	0.1695	True		Y' Gain	chr1L	True	0.1695	True	subtelomere_switch	False	True	False	0.0
SRR33298446.376784	chr15L	Y' Gain	chr12R	True	0.1839	True		Y' Gain	chr15R	True	0.4291	True	subtelomere_switch	False	True	False	0.245
SRR33298446.78561	chr15L	Y' Gain	chr2	True	0.33	False		Y' Gain	chr2L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.6559	chr15L	Y' Gain	chr15	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	single_y_prime_change	False	True	False	0.0
SRR33298446.114179	chr15L	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.241519	chr15R	Y' Gain	chr4	True	0.33	False		Y' Gain	chr4R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.283321	chr15R	Y' Gain	chr4	True	0.33	False		Y' Gain	chr4R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.167815	chr15R	Y' Gain	chr14	True	0.33	False		Y' Gain	chr14L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.278555	chr15R	1st Y' Change	ambiguous	True	0.3	False		1st Y' Change	chr13L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.145013	chr16L	Y' Gain	chr14	True	0.33	False		Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.33
SRR33298446.40963	chr16R	Y' Gain	chr16	True	0.33	False		Y' Gain	ambiguous	True	0.3	False	single_y_prime_change	False	True	False	-0.03
SRR33298446.229583	chr1L	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298446.166026	chr1R	Y' Gain	chr14	True	0.33	False		Y' Gain	chr14R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.169247	chr1R	Y' Gain	chr12	True	0.33	False		Y' Gain	chr12R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298446.324127	chr1R	Y' Gain	chr6	True	-0.0079	False		Y' Gain	chr6L	True	-0.0079	False	subtelomere_switch	False	True	False	0.0
SRR33298446.287838	chr2R	Y' Gain	chr2	True	0.3	False		Y' Gain	chr13L	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298446.320345	chr2R	Y' Gain	chr12R	True	0.0033	True		Y' Gain	chr13L	True	0.0052	False	subtelomere_switch	False	True	False	0.002
SRR33298446.60268	chr2R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298446.302039	chr2R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298446.146947	chr2R	Y' Gain	chr2	True	0.3	False		Y' Gain	chr13L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298446.248777	chr2R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298446.376349	chr2R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298446.73664	chr2R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298446.147287	chr2R	Y' Gain	chr2	True	-0.0177	False		Y' Gain	chr13L	True	-0.0195	False	subtelomere_switch	False	True	False	-0.002
