read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298422.181276	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.33
SRR33298422.406204	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.03
SRR33298422.185240	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.03
SRR33298422.474337	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.03
SRR33298422.542467	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.469424	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.462080	chr10L	Y' Gain	chr10	True	-0.0154	False		Y' Gain	chr12R	True	-0.0154	False	subtelomere_switch	False	True	False	0.0
SRR33298422.40323	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.42297	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.110194	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.638127	chr10L	1st Y' Change	chr10	True	0.3	False		1st Y' Change	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298422.353293	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.315472	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.539207	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.449375	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.121891	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.0
SRR33298422.446550	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.0
SRR33298422.143477	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.0
SRR33298422.494930	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.0
SRR33298422.159769	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.0
SRR33298422.276136	chr10L	Y' Gain	chr10	True	0.33	False		Y' Gain	ambiguous	True	0.3	False	unmatched_array	False	True	False	-0.03
SRR33298422.632334	chr10R	Y' Gain	chr12R	True	-0.0002	True		Y' Gain	chr14L	True	-0.0002	True	subtelomere_switch	False	True	False	0.0
SRR33298422.523900	chr10R	Y' Gain	chr12R	True	-0.0001	True		Y' Gain	chr14L	True	-0.0001	True	subtelomere_switch	False	True	False	0.0
SRR33298422.43425	chr10R	Y' Gain	chr12R	True	-0.0032	True		Y' Gain	chr14L	True	-0.0032	True	subtelomere_switch	False	True	False	0.0
SRR33298422.42914	chr10R	Y' Gain	chr10	True	0.3	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298422.274081	chr10R	Y' Gain	chr10	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	unmatched_array	False	True	False	0.0
SRR33298422.439041	chr10R	Y' Gain	chr10	True	0.3	False		Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.36
SRR33298422.45891	chr10R	Y' Gain	chr10	True	0.0013	False		Y' Gain	chr12R	True	0.0014	False	subtelomere_switch	False	True	False	0.0
SRR33298422.453428	chr10R	Y' Gain	chr10	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	0.0
SRR33298422.337141	chr10R	Y' Gain	chr10	True	0.3	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.03
SRR33298422.494801	chr10R	Y' Gain	chr14	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298422.409111	chr10R	Y' Gain	chr7	True	0.33	False		Y' Gain	chr7R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.497869	chr10R	Y' Gain	chr7	True	0.33	False		Y' Gain	chr7R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.354152	chr10R	Y' Gain	chr7	True	0.33	False		Y' Gain	chr7R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.137653	chr10R	Y' Gain	chr7	True	0.33	False		Y' Gain	chr7R	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.454437	chr10R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.463603	chr10R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.194234	chr10R	Y' Gain	chr13	True	0.33	False		Y' Gain	chr13L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.638461	chr10R	Y' Gain	chr13	True	-0.0002	False		Y' Gain	chr13L	True	-0.0002	False	subtelomere_switch	False	True	False	0.0
SRR33298422.55804	chr10R	Y' Gain	chr13	True	0.0008	False		Y' Gain	chr13L	True	0.0008	False	subtelomere_switch	False	True	False	0.0
SRR33298422.237505	chr11L	Y' Gain	chr12R	True	0.0001	True		Y' Gain	chr14L	True	0.0001	True	subtelomere_switch	False	True	False	0.0
SRR33298422.346459	chr11L	Y' Gain	chr12R	True	0.0006	True		Y' Gain	chr14L	True	0.0006	True	subtelomere_switch	False	True	False	0.0
SRR33298422.624022	chr11L	Y' Gain	chr12R	True	0.1695	True		Y' Gain	chr4R	True	0.3956	True	subtelomere_switch	False	True	False	0.226
SRR33298422.237710	chr11L	Y' Gain	chr12R	True	0.17	True		Y' Gain	chr4R	True	0.3967	True	subtelomere_switch	False	True	False	0.227
SRR33298422.437889	chr11L	Y' Gain	chr12R	True	-0.0003	True		Y' Gain	chr14L	True	-0.0003	True	subtelomere_switch	False	True	False	0.0
SRR33298422.630023	chr11L	Y' Gain	chr12R	True	0.1602	True		Y' Gain	chr4R	True	0.3738	True	subtelomere_switch	False	True	False	0.214
SRR33298422.587042	chr11L	Y' Gain	chr12R	True	0.2283	True		Y' Gain	chr10L	True	0.5328	True	subtelomere_switch	False	True	False	0.305
SRR33298422.573836	chr11L	Y' Gain	chr12R	True	-0.0022	True		Y' Gain	chr14L	True	-0.0022	True	subtelomere_switch	False	True	False	0.0
SRR33298422.41990	chr11L	Y' Gain	chr12R	True	0.0001	True		Y' Gain	chr14L	True	0.0001	True	subtelomere_switch	False	True	False	0.0
SRR33298422.472420	chr11L	Y' Gain	chr11	True	0.3	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298422.220384	chr11L	Y' Gain	chr12R	True	-0.0008	True		Y' Gain	chr14L	True	-0.0008	True	subtelomere_switch	False	True	False	0.0
SRR33298422.100620	chr11L	Y' Gain	chr12R	True	-0.0007	True		Y' Gain	chr14L	True	-0.0007	True	subtelomere_switch	False	True	False	0.0
SRR33298422.630492	chr11L	Y' Gain	chr14L	True	-0.0022	True		Y' Gain	chr12R	True	-0.0035	False	subtelomere_switch	False	True	False	-0.001
SRR33298422.337012	chr11L	Y' Gain	chr14L	True	0.0024	True		Y' Gain	chr12R	True	0.0037	False	subtelomere_switch	False	True	False	0.001
SRR33298422.249444	chr11L	Y' Gain	chr11	True	0.3	False		Y' Gain	chr14L	True	0.44	False	donor_transfer	False	True	False	0.14
SRR33298422.253197	chr11L	Y' Gain	chr11	True	-0.0137	False		Y' Gain	chr14L	True	-0.0151	False	subtelomere_switch	False	True	False	-0.001
SRR33298422.419865	chr11L	Y' Gain	chr11	True	0.3	False		Y' Gain	chr14L	True	0.66	False	donor_transfer	False	True	False	0.36
SRR33298422.197453	chr11L	Y' Gain	chr11	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	0.0
SRR33298422.192297	chr11L	Y' Gain	chr11	True	-0.0103	False		Y' Gain	ambiguous	True	-0.0103	False	subtelomere_switch	False	True	False	0.0
SRR33298422.626700	chr11L	Y' Gain	chr11	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	0.0
SRR33298422.110718	chr11L	Y' Gain	chr11	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	0.0
SRR33298422.573044	chr11L	Y' Gain	chr11	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	unmatched_array	False	True	False	0.0
SRR33298422.85960	chr11L	Y' Gain	chr2	True	0.33	False		Y' Gain	chr2L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.264070	chr11L	Y' Gain	chr2	True	0.33	False		Y' Gain	chr2L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.401932	chr11L	Y' Gain	chr2	True	-0.0011	False		Y' Gain	chr2L	True	-0.0011	False	subtelomere_switch	False	True	False	0.0
SRR33298422.242051	chr11L	Y' Gain	chr2	True	0.33	False		Y' Gain	chr2L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.576063	chr11L	Y' Gain	chr2	True	0.33	False		Y' Gain	chr2L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.165092	chr11L	Y' Gain	chr12	True	0.33	False		Y' Gain	chr12L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.274881	chr11L	Y' Gain	chr12	True	0.33	False		Y' Gain	chr12L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.296651	chr11L	Y' Gain	chr12	True	0.33	False		Y' Gain	chr12L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.338867	chr11L	Y' Gain	chr12	True	0.33	False		Y' Gain	chr12L	True	0.33	False	single_y_prime_change	False	True	False	0.0
SRR33298422.422940	chr11R	Y' Gain	chr12R	True	0.2916	True		Y' Gain	chr3R	True	0.2916	True	subtelomere_switch	False	True	False	0.0
SRR33298422.605433	chr11R	Y' Gain	chr12R	True	0.0054	True		Y' Gain	chr14L	True	0.0054	True	subtelomere_switch	False	True	False	0.0
SRR33298422.184542	chr11R	Y' Gain	chr12R	True	-0.0003	True		Y' Gain	chr14L	True	-0.0003	True	subtelomere_switch	False	True	False	0.0
SRR33298422.633277	chr11R	Y' Gain	chr12R	True	0.0011	True		Y' Gain	chr14L	True	0.0011	True	subtelomere_switch	False	True	False	0.0
SRR33298422.3170	chr11R	Y' Gain	chr12R	True	-0.0043	True		Y' Gain	chr14L	True	-0.0043	True	subtelomere_switch	False	True	False	0.0
SRR33298422.207645	chr11R	Y' Gain	chr11	True	0.3	False		Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	0.0
SRR33298422.565026	chr11R	Y' Gain	chr12R	True	0.2682	True		Y' Gain	chr3L	True	0.6257	True	subtelomere_switch	False	True	False	0.358
SRR33298422.542236	chr11R	Y' Gain	chr12R	True	-0.0023	True		Y' Gain	chr14L	True	-0.0023	True	subtelomere_switch	False	True	False	0.0
SRR33298422.49526	chr11R	Y' Gain	chr11	True	0.3	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298422.311112	chr11R	Y' Gain	chr11	True	0.3	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298422.130543	chr11R	Y' Gain	chr11	True	0.3	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
SRR33298422.66393	chr11R	Y' Gain	chr12R	True	0.0012	True		Y' Gain	chr14L	True	0.0012	True	subtelomere_switch	False	True	False	0.0
SRR33298422.97149	chr11R	Y' Gain	chr11	True	0.3	False		Y' Gain	chr12R	True	0.33	False	donor_transfer_candidates:2	False	True	False	0.03
