read_id	chr_end	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
SRR33298449.173753	chr13R	18008	beginning	12961	18008	7918	12961	5043	chr13R	chr13R	-1	99.29	0.0	0.95	no_change	False	7159	7918	759	chr13R	-1	99.87	90.01	0.9915	no_change	ID9	1	ID6	ID6:187-7033	187	7033	6846	Y' Gain	0		ID6	True	chr10L,chr14R,chr5L,chr9L	ID6	ID6	1	contiguous	chr10L:contiguous;chr14R:contiguous;chr5L:contiguous;chr9L:contiguous	False		0.25	chr10L|chr14R|chr5L|chr9L:ID6	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr10L:contiguous,chr14R:contiguous,chr5L:contiguous,chr9L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr10L|chr14R|chr5L|chr9L:ID6	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:4		False	159.0	1.0	187	
SRR33298449.300365	chr13R	17798	beginning	12758	17798	7511	12758	5247	chr13R	chr13R	-1	99.2	99.85	0.95	no_change	False	6814	7511	697	chr15R	-1	99.43	90.58	0.9372	full_switch	ID2	1	ID5	ID5:163-6896	163	6896	6733	Y' Gain	0		ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr15R	True	0.9372	True	x_element=chr15R; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.94, complexity=1.00	chr15R=0.50	False	arm	subtelomere_switch		True	125.0	1.0	163	
SRR33298449.397008	chr13R	17790	beginning	12753	17790	7517	12753	5236	chr13R	chr13R	-1	99.34	100.0	0.95	no_change	False	6823	7517	694	chr15R	-1	99.57	90.55	0.9469	full_switch	ID2	1	ID2	ID2:174-6823	174	6823	6649	Y' Gain	0		ID2	True	chr15R,chr4R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	False		0.2	chr12R|chr13L|chr14L|chr15R|chr4R:ID2	1		1		0	0	chr15R	True	1.0	True	x_element=chr15R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.95, complexity=1.10	chr15R=0.50	False	arm	subtelomere_switch		True	145.0	1.0	174	
SRR33298449.542334	chr13R	17771	beginning	12735	17771	7493	12735	5242	chr13R	chr13R	-1	99.48	99.04	0.95	no_change	False	6797	7493	696	chr15R	-1	99.86	90.83	0.9499	full_switch	ID2	1	ID2	ID2:152-6797	152	6797	6645	Y' Gain	0		ID2	True	chr15R,chr4R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	False		0.2	chr12R|chr13L|chr14L|chr15R|chr4R:ID2	1		1		0	0	chr15R	True	1.0	True	x_element=chr15R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.95, complexity=1.10	chr15R=0.50	False	arm	subtelomere_switch		True	114.0	1.0	152	
SRR33298449.567854	chr13R	17758	beginning	12723	17758	7492	12723	5231	chr13R	chr13R	-1	97.22	98.1	0.95	no_change	False	6793	7492	699	chr15R	-1	97.45	88.7	0.9133	full_switch	ID2	1	ID2	ID2:164-6793	164	6793	6629	Y' Gain	0		ID2	True	chr15R,chr4R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	False		0.2	chr12R|chr13L|chr14L|chr15R|chr4R:ID2	1		1		0	0	chr15R	True	1.0	True	x_element=chr15R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.91, complexity=1.10	chr15R=0.50	False	arm	subtelomere_switch		True	131.0	1.0	164	
SRR33298449.175351	chr13R	17549	beginning	12516	17549	7470	12516	5046	chr13R	chr13R	-1	99.76	0.0	0.95	no_change	False	6777	7470	693	chr13R	-1	98.57	89.67	0.9314	no_change	ID9	1	ID6	ID6:115-6643	115	6643	6528	Y' Gain	0		ID6	True	chr10L,chr14R,chr5L,chr9L	ID6	ID6	1	contiguous	chr10L:contiguous;chr14R:contiguous;chr5L:contiguous;chr9L:contiguous	False		0.25	chr10L|chr14R|chr5L|chr9L:ID6	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr10L:contiguous,chr14R:contiguous,chr5L:contiguous,chr9L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr10L|chr14R|chr5L|chr9L:ID6	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:4		True	82.0	1.0	115	
SRR33298449.147448	chr13R	17553	beginning	12511	17553	7468	12511	5043	chr13R	chr13R	-1	99.56	0.0	0.95	no_change	False	6709	7468	759	chr13R	-1	99.34	89.37	0.9921	no_change	ID9	1	ID6	ID6:100-6628	100	6628	6528	Y' Gain	0		ID6	True	chr10L,chr14R,chr5L,chr9L	ID6	ID6	1	contiguous	chr10L:contiguous;chr14R:contiguous;chr5L:contiguous;chr9L:contiguous	False		0.25	chr10L|chr14R|chr5L|chr9L:ID6	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr10L:contiguous,chr14R:contiguous,chr5L:contiguous,chr9L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr10L|chr14R|chr5L|chr9L:ID6	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:4		True	62.0	1.0	100	
SRR33298449.206171	chr13R	17509	beginning	12485	17509	7443	12485	5042	chr13R	chr13R	-1	99.37	0.0	0.95	no_change	False	6750	7443	693	chr15R	-1	94.55	92.23	0.5822	full_switch	ID2	1	ID5	ID5:81-6832	81	6832	6751	Y' Gain	0		ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr15R	True	0.5822	True	x_element=chr15R; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.58, complexity=1.00	chr15R=0.50	False	arm	subtelomere_switch		True	33.0	1.0	81	
SRR33298449.175827	chr13R	17482	end	0	5025	5025	10076	5051	chr13R	chr13R	-1	99.24	0.0	0.95	no_change	False	10076	10829	753	chr13R	-1	98.56	88.96	0.9655	no_change	ID9	1	ID6	ID6:10916-17396	10916	17396	6480	Y' Gain	0		ID6	True	chr10L,chr14R,chr5L,chr9L	ID6	ID6	1	contiguous	chr10L:contiguous;chr14R:contiguous;chr5L:contiguous;chr9L:contiguous	False		0.25	chr10L|chr14R|chr5L|chr9L:ID6	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr10L:contiguous,chr14R:contiguous,chr5L:contiguous,chr9L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr10L|chr14R|chr5L|chr9L:ID6	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:4		True	86.0	1.0	86	
SRR33298449.435515	chr13R	17058	end	0	5039	5039	10091	5052	chr13R	chr13R	-1	99.61	0.0	0.95	no_change	False	10091	10851	760	chr13R	-1	100.0	90.01	0.9993	no_change	ID9	1	ID4	ID4:10958-16926	10958	16926	5968	Y' Gain	0		ID4	True	chr2L,chr6L	ID4	ID4	1	contiguous	chr2L:contiguous;chr6L:contiguous	False		0.5	chr2L|chr6L:ID4	1		1		0	0	chr2L	True	0.33	True	y_prime_compatible=chr2L,chr6L; y_prime_array_matches=chr2L:contiguous,chr6L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr2L|chr6L:ID4	False	base=0.30, complexity=1.10	chr2L=0.15;chr6L=0.15	True	arm	donor_transfer_candidates:2		True	125.0	1.0	132	
