read_id	chr_end	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
SRR33298449.387808	chr16R	29826	beginning	24790	29826	23887	24790	903	chr16R	chr16R	-1	99.52	0.0	0.95	no_change	False	23512	23887	375	chr16R	-1	99.47	94.26	0.7565	no_change	ID13	4	ID1,ID2,ID3,ID3	ID1:18247-23477;ID2:11432-18079;ID3:5776-11260;ID3:215-5604	215	23477	23262	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID3,ID3	ID2,ID3,ID3	3	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[2-4]:ID2,ID3,ID3	1	chr14L	3		2	2	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[2-4]:ID2,ID3,ID3	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	False	173.0	4.0	215	
SRR33298449.196126	chr16R	25406	beginning	20367	25406	19468	20367	899	chr16R	chr16R	-1	99.68	0.0	0.95	no_change	False	19094	19468	374	chr16R	-1	100.0	94.92	0.7542	no_change	ID13	3	ID3,ID2,ID2	ID3:13871-19059;ID2:7056-13696;ID2:235-6884	235	19059	18824	1st Y' Change	0	ID1	ID3	False		ID3,ID2,ID2	ID3,ID2	2	contiguous	chr14L:rotation	False	chr14L	1.0	chr14L[3]:ID3 > chr12R|chr4R:ID2,ID2	2		2		2	2	chr14L	True	0.44	True	y_prime=chr14L; y_prime_array_matches=chr14L:rotation; y_prime_status=1st Y' Change; y_prime_path=chr14L[3]:ID3 > chr12R|chr4R:ID2,ID2	False	base=0.40, complexity=1.10	chr14L=0.60	False	arm	donor_transfer	chr14L	True	170.0	3.0	235	
SRR33298449.309344	chr16R	23585	beginning	20364	23585	19463	20364	901	chr16R	chr16R	-1	99.85	0.0	0.95	no_change	False	19089	19463	374	chr16R	-1	100.0	94.92	0.7542	no_change	ID13	3	ID1,ID2,ID2	ID1:13771-19054;ID2:6940-13597;ID2:126-6775	126	19054	18928	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID2	ID2,ID2	2	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2	1		2		1	1	chr12R	True	0.33	True	y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		True	91.0	3.0	126	
SRR33298449.85022	chr16R	23490	end	0	3197	3197	4095	898	chr16R	chr16R	-1	98.66	0.0	0.95	no_change	False	4095	4472	377	chr16R	-1	97.62	93.24	0.702	no_change	ID13	3	ID1,ID2,ID2	ID1:4507-9785;ID2:9959-16589;ID2:16761-23360	4507	23360	18853	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID2	ID2,ID2	2	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2	1		2		1	1	chr12R	True	0.33	True	y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		True	91.0	3.0	130	
SRR33298449.557053	chr16R	24215	end	0	5027	5027	5932	905	chr16R	chr16R	-1	99.46	0.0	0.95	no_change	False	5932	6306	374	chr16R	-1	100.0	94.92	0.7542	no_change	ID13	3	ID1,ID2,ID7	ID1:6341-11638;ID2:11803-18445;ID7:18594-24079	6341	24079	17738	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID7	ID2,ID7	2	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[2-3]:ID2,ID7	1	chr13L	2		1	1	chr13L	True	0.44	True	y_prime=chr13L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[2-3]:ID2,ID7	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	125.0	3.0	136	
SRR33298449.24190	chr16R	24083	end	0	5006	5006	5903	897	chr16R	chr16R	-1	96.55	0.0	0.95	no_change	False	5903	6277	374	chr16R	-1	100.0	94.92	0.7542	no_change	ID13	3	ID3,ID7,ID2	ID3:6312-11477;ID7:11628-17122;ID2:17276-23935	6312	23935	17623	1st Y' Change	0	ID1	ID3	False		ID3,ID7,ID2	ID7,ID2	2	contiguous	chr13L:contiguous	False	chr13L	1.0	chr14L[3]:ID3 > chr13L[1]:ID7 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	3	chr14L	1		0	2	chr13L	True	0.44	True	y_prime=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L[3]:ID3 > chr13L[1]:ID7 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	141.0	3.0	148	
SRR33298449.148131	chr16R	24087	beginning	19068	24087	18165	19068	903	chr16R	chr16R	-1	99.44	0.0	0.95	no_change	False	17794	18165	371	chr16R	-1	99.46	94.24	0.7572	no_change	ID13	3	ID3,ID7,ID2	ID3:12577-17758;ID7:6958-12427;ID2:172-6798	172	17758	17586	1st Y' Change	0	ID1	ID3	False		ID3,ID7,ID2	ID7,ID2	2	contiguous	chr13L:contiguous	False	chr13L	1.0	chr14L[3]:ID3 > chr13L[1-2]:ID7,ID2	2	chr13L	2		1	2	chr13L	True	0.44	True	y_prime=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L[3]:ID3 > chr13L[1-2]:ID7,ID2	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	139.0	3.0	172	
SRR33298449.190220	chr16R	18757	beginning	13715	18757	12816	13715	899	chr16R	chr16R	-1	100.0	0.0	0.95	no_change	False	12439	12816	377	chr16R	-1	98.41	94.92	0.6642	no_change	ID13	2	ID1,ID2	ID1:7109-12402;ID2:185-6941	185	12402	12217	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	False		0.2	chr12R|chr13L|chr14L|chr15R|chr4R:ID2	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:5		True	146.0	2.0	185	
SRR33298449.370166	chr16R	18514	beginning	13490	18514	12589	13490	901	chr16R	chr16R	-1	99.06	0.0	0.95	no_change	False	12217	12589	372	chr16R	-1	99.47	94.24	0.7574	no_change	ID13	2	ID1,ID2	ID1:6907-12182;ID2:117-6733	117	12182	12065	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	False		0.2	chr12R|chr13L|chr14L|chr15R|chr4R:ID2	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:5		True	76.0	2.0	117	
SRR33298449.143953	chr16R	17386	end	0	5024	5024	5919	895	chr16R	chr16R	-1	96.73	0.0	0.95	no_change	False	5919	6285	366	chr16R	-1	97.87	93.22	0.7167	no_change	ID13	2	ID1,ID1	ID1:6320-11617;ID1:12003-17295	6320	17295	10975	Y' Gain	1		ID1	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID1	ID1	1	contiguous	chr12L:contiguous;chr12R:contiguous;chr16R:contiguous;chr5R:contiguous;chr8L:contiguous;chr8R:contiguous	True		0.167	self[1]:ID1	1	self	1		0	0	chr16R	True	0.33	True	supplementary=chr14; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12L:contiguous,chr12R:contiguous,chr16R:contiguous,chr5R:contiguous,chr8L:contiguous,chr8R:contiguous; y_prime_status=Y' Gain; y_prime_path=self[1]:ID1	False	base=0.30, complexity=1.10	chr14=0.25	False	self	tandem_amplification_same_end		True	82.0	2.0	91	
