read_id	chr_end	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
SRR33298449.131857	chr5R	45590	beginning	40549	45590	39066	40549	1483	chr5R	chr5R	-1	99.49	0.0	0.95	no_change	False	38444	39066	622	chr5R	-1	100.0	92.88	0.8562	no_change	ID22	6	ID1,ID2,ID7,ID2,ID7,ID2	ID1:31749-38428;ID2:24952-31603;ID7:19335-24801;ID2:12528-19173;ID7:6899-12377;ID2:86-6737	86	38428	38342	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID7,ID2,ID7,ID2	ID2,ID7,ID2,ID7,ID2	5	periodic	chr13L:periodic	False	chr13L	1.0	chr13L[1-2]:ID2,ID7,ID2,ID7,ID2(circ x2.5 strong)	1	chr13L	5	chr13L[1-2]:ID2,ID7x2.5:strong	4	4	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr13L:periodic; y_prime_status=Y' Gain; y_prime_path=chr13L[1-2]:ID2,ID7,ID2,ID7,ID2(circ x2.5 strong)	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	43.0	6.0	86	
SRR33298449.439307	chr5R	40264	end	0	4124	4124	5609	1485	chr5R	chr5R	-1	99.89	0.0	0.95	no_change	False	5609	6231	622	chr5R	-1	99.84	92.06	0.8878	no_change	ID22	5	ID1,ID2,ID2,ID2,ID2	ID1:6247-12934;ID2:13098-19746;ID2:19910-26540;ID2:26704-33344;ID2:33508-40164	6247	40164	33917	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2	4	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R[2-5]:ID2,ID2,ID2,ID2	1	chr12R	4		3	3	chr12R	True	0.33	True	y_prime=chr12R; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R[2-5]:ID2,ID2,ID2,ID2	False	base=0.30, complexity=1.10	chr12R=1.00	False	arm	donor_transfer	chr12R	True	88.0	5.0	100	
SRR33298449.463689	chr5R	33173	end	0	5039	5039	6527	1488	chr5R	chr5R	-1	100.0	0.0	0.95	no_change	False	6527	7149	622	chr5R	-1	100.0	92.88	0.8562	no_change	ID22	4	ID1,ID7,ID2,ID2	ID1:7165-13863;ID7:14013-19501;ID2:19665-26321;ID2:26466-33108	7165	33108	25943	Y' Gain	1		ID7	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID7,ID2,ID2	ID7,ID2,ID2	3	contiguous	chr13L:rotation	False	chr13L	1.0	chr13L[1-2]:ID7,ID2 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	2	chr13L	2		2	2	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr13L:rotation; y_prime_status=Y' Gain; y_prime_path=chr13L[1-2]:ID7,ID2 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	False	54.0	4.0	65	
SRR33298449.67876	chr5R	30982	beginning	25945	30982	24461	25945	1484	chr5R	chr5R	-1	99.8	0.0	0.95	no_change	False	23839	24461	622	chr5R	-1	100.0	92.88	0.8562	no_change	ID22	4	ID1,ID3,ID3,ID3	ID1:17131-23823;ID3:11470-16956;ID3:5809-11294;ID3:145-5634	145	23823	23678	Y' Gain	1		ID3	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID3,ID3,ID3	ID3,ID3,ID3	3	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3-5]:ID3,ID3,ID3	1	chr14L	3		2	2	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3-5]:ID3,ID3,ID3	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	True	114.0	4.0	145	
SRR33298449.2980	chr5R	27706	beginning	23848	27706	21103	23848	2745	chr5R	chr5R	-1	99.81	0.0	0.95	no_change	False	20481	21103	622	chr5R	-1	100.0	92.88	0.8562	no_change	ID22	3	ID1,ID2,ID2	ID1:13766-20465;ID2:6939-13592;ID2:115-6767	115	20465	20350	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID2	ID2,ID2	2	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2	1		2		1	1	chr12R	True	0.33	True	y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		False	80.0	3.0	115	
SRR33298449.107877	chr5R	20812	beginning	15779	20812	14302	15779	1477	chr5R	chr5R	-1	98.73	0.0	0.95	no_change	False	13680	14302	622	chr5R	-1	100.0	92.75	0.8625	no_change	ID22	2	ID1,ID2	ID1:6971-13664;ID2:137-6799	137	13664	13527	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	False		0.2	chr12R|chr13L|chr14L|chr15R|chr4R:ID2	1		1		0	0	chr14	True	0.33	True	supplementary=chr14; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.30, complexity=1.10	chr14=0.25	False	chromosome	donor_transfer_candidates:5		True	96.0	2.0	137	
SRR33298449.439259	chr5R	20754	beginning	15694	20754	14213	15694	1481	chr5R	chr5R	-1	99.8	0.0	0.95	no_change	False	13592	14213	621	chr5R	-1	99.52	92.6	0.8417	no_change	ID22	2	ID1,ID2	ID1:6897-13576;ID2:81-6728	81	13576	13495	Y' Gain	1		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	False		0.2	chr12R|chr13L|chr14L|chr15R|chr4R:ID2	1		1		0	0	chr14	True	0.33	True	supplementary=chr14; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.30, complexity=1.10	chr14=0.25	False	chromosome	donor_transfer_candidates:5		True	40.0	2.0	81	
SRR33298449.81002	chr5R	19605	beginning	14579	19605	13100	14579	1479	chr5R	chr5R	-1	99.58	0.0	0.95	no_change	False	12481	13100	619	chr5R	-1	99.36	92.57	0.8339	no_change	ID22	2	ID1,ID3	ID1:5788-12465;ID3:146-5615	146	12465	12319	Y' Gain	1		ID3	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID3	ID3	1	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3]:ID3	1	chr14L	1		0	0	chr14L	True	0.33	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3]:ID3	False	base=0.30, complexity=1.10	chr14L=0.50;chr14=0.25	False	arm	donor_transfer	chr14L	True	110.0	2.0	146	
SRR33298449.117432	chr5R	19537	end	0	5039	5039	6525	1486	chr5R	chr5R	-1	99.91	0.0	0.95	no_change	False	6525	7147	622	chr5R	-1	100.0	92.88	0.8562	no_change	ID22	2	ID1,ID7	ID1:7163-13850;ID7:14001-19484	7163	19484	12321	Y' Gain	1		ID7	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID7	ID7	1	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1]:ID7	1	chr13L	1		0	0	chr13L	True	0.33	True	supplementary=chr14; y_prime=chr13L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1]:ID7	False	base=0.30, complexity=1.10	chr13L=0.50;chr14=0.25	False	arm	donor_transfer	chr13L	True	44.0	2.0	53	
SRR33298449.220641	chr5R	14527	beginning	9493	14527	8010	9493	1483	chr5R	chr5R	-1	99.84	0.0	0.95	no_change	False	7389	8010	621	chr5R	-1	99.36	92.33	0.846	no_change	ID22	1	ID6	ID6:168-7235	168	7235	7067	1st Y' Change	0	ID1	ID6	True	chr10L,chr14R,chr5L,chr9L	ID6	ID6	1	contiguous	chr10L:contiguous;chr14R:contiguous;chr5L:contiguous;chr9L:contiguous	False		0.25	chr10L|chr14R|chr5L|chr9L:ID6	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr10L:contiguous,chr14R:contiguous,chr5L:contiguous,chr9L:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr10L|chr14R|chr5L|chr9L:ID6	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:4		False	167.0	1.0	168	
