read_id	chr_end	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
SRR33298449.203189	chr15R	73614	beginning	68581	73614	55138	68581	13443	chr15R	chr15R	-1	97.38	0.0	0.95	no_change	False	54455	55138	683	chr15R	-1	94.86	86.38	0.8769	no_change	ID2	8	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2:47832-54455;ID2:41014-47658;ID2:34210-40840;ID2:27408-34036;ID2:20589-27236;ID2:13756-20415;ID2:6982-13601;ID2:149-6810	149	54455	54306	Y' Gain	1		ID2	True	chr15R,chr4R	ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2	7	contiguous	chr12R:periodic;chr4R:contiguous	False	chr4R	1.0	chr12R[2-6]:ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x1.4 strong)	1	chr12R	7	chr12R[2-6]:ID2,ID2,ID2,ID2,ID2x1.4:strong	6	6	chr4R	True	0.66	True	y_prime=chr4R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:periodic,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R[2-6]:ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x1.4 strong)	False	base=0.60, complexity=1.10	chr4R=1.00	False	arm	donor_transfer	chr4R	True	113.0	8.0	149	
SRR33298449.541542	chr15R	53144	end	0	5045	5045	18520	13475	chr15R	chr15R	-1	99.32	0.0	0.95	no_change	False	18520	19216	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	5	ID2,ID2,ID2,ID2,ID2	ID2:19216-25861;ID2:26029-32676;ID2:32848-39486;ID2:39645-46304;ID2:46469-53096	19216	53096	33880	Y' Gain	1		ID2	True	chr15R,chr4R	ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2	4	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R[2-3]:ID2,ID2,ID2,ID2(circ x2.0 moderate | alt chr12R[2-3] + chr12R[2-3])	1	chr12R	4	chr12R[2-3]:ID2,ID2x2.0:moderate	3	3	chr12R	True	0.33	True	y_prime=chr12R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R[2-3]:ID2,ID2,ID2,ID2(circ x2.0 moderate | alt chr12R[2-3] + chr12R[2-3])	False	base=0.30, complexity=1.10	chr12R=1.00	False	arm	donor_transfer	chr12R	False	48.0	5.0	48	
SRR33298449.42529	chr15R	49851	end	0	5033	5033	18507	13474	chr15R	chr15R	-1	98.85	0.0	0.95	no_change	False	18507	19203	696	chr15R	-1	99.86	90.97	0.9428	no_change	ID2	5	ID2,ID2,ID3,ID3,ID3	ID2:19203-25868;ID2:26039-32684;ID3:32854-38339;ID3:38512-43984;ID3:44157-49646	19203	49646	30443	Y' Gain	1		ID2	True	chr15R,chr4R	ID2,ID3,ID3,ID3	ID2,ID3,ID3,ID3	4	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[2-5]:ID2,ID3,ID3,ID3	1	chr14L	4		3	3	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[2-5]:ID2,ID3,ID3,ID3	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	True	198.0	5.0	205	
SRR33298449.557763	chr15R	46508	end	0	5043	5043	18518	13475	chr15R	chr15R	-1	98.91	0.0	0.95	no_change	False	18518	19213	695	chr15R	-1	99.71	90.69	0.9484	no_change	ID2	4	ID2,ID2,ID2,ID2	ID2:19213-25852;ID2:26012-32652;ID2:32807-39466;ID2:39621-46271	19213	46271	27058	Y' Gain	1		ID2	True	chr15R,chr4R	ID2,ID2,ID2	ID2,ID2,ID2	3	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr13L:ID2,ID2,ID2(circ x3.0)	1		3	chr12R|chr13L:ID2x3.0:na	2	2	chr12R	True	0.33	True	y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr13L:ID2,ID2,ID2(circ x3.0)	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		True	229.0	4.0	237	
SRR33298449.445000	chr15R	46483	beginning	41437	46483	27973	41437	13464	chr15R	chr15R	-1	99.1	0.0	0.95	no_change	False	27277	27973	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	4	ID2,ID2,ID2,ID2	ID2:20627-27277;ID2:13803-20453;ID2:6980-13632;ID2:160-6806	160	27277	27117	Y' Gain	1		ID2	True	chr15R,chr4R	ID2,ID2,ID2	ID2,ID2,ID2	3	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2,ID2	1		3		2	2	chr12R	True	0.33	True	y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2,ID2	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		True	129.0	4.0	160	
SRR33298449.475238	chr15R	46241	end	0	5045	5045	18519	13474	chr15R	chr15R	-1	98.96	0.0	0.95	no_change	False	18519	19219	700	chr15R	-1	99.43	90.69	0.9316	no_change	ID2	4	ID2,ID2,ID2,ID2	ID2:19219-25859;ID2:26025-32668;ID2:32842-39490;ID2:39499-46153	19219	46153	26934	Y' Gain	1		ID2	True	chr15R,chr4R	ID2,ID2,ID2	ID2,ID2,ID2	3	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr4R[5-7]:ID2,ID2,ID2	1	chr4R	3		2	2	chr4R	True	0.33	True	y_prime=chr4R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr4R[5-7]:ID2,ID2,ID2	False	base=0.30, complexity=1.10	chr4R=1.00	False	arm	donor_transfer	chr4R	False	87.0	4.0	88	
SRR33298449.24762	chr15R	39627	end	0	5053	5053	18487	13434	chr15R	chr15R	-1	95.97	0.0	0.95	no_change	False	18487	19192	705	chr15R	-1	96.46	87.88	0.8962	no_change	ID2	3	ID2,ID2,ID2	ID2:19192-25832;ID2:26007-32626;ID2:32794-39439	19192	39439	20247	Y' Gain	1		ID2	True	chr15R,chr4R	ID2,ID2	ID2,ID2	2	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2	1		2		1	1	chr4R	True	0.33	True	supplementary=chr4; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2	False	base=0.30, complexity=1.10	chr4=0.25;chr12R=0.15;chr4R=0.15	False	arm	donor_transfer_candidates:2		True	165.0	3.0	188	
SRR33298449.351133	chr15R	39544	end	0	5044	5044	18522	13478	chr15R	chr15R	-1	98.54	0.0	0.95	no_change	False	18522	19225	703	chr15R	-1	97.45	88.84	0.9065	no_change	ID2	3	ID5,ID2,ID2	ID5:19143-25880;ID2:26047-32676;ID2:32844-39498	19143	39498	20355	1st Y' Change	0	ID2	ID5	False	chr14L,chr16L,chr7R	ID5,ID2,ID2	ID5,ID2	2	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[1-2]:ID5,ID2 > self[1]:ID2	2	chr14L	2		2	2	chr14L	True	0.44	True	supplementary=chr4; y_prime=chr14L; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L[1-2]:ID5,ID2 > self[1]:ID2	False	base=0.40, complexity=1.10	chr14L=0.60;chr4=0.25	False	arm	donor_transfer	chr14L	False	45.0	3.0	46	
SRR33298449.53042	chr15R	32729	end	0	5039	5039	18533	13494	chr15R	chr15R	-1	98.95	0.0	0.95	no_change	False	18533	19229	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	2	ID2,ID2	ID2:19229-25869;ID2:26027-32677	19229	32677	13448	Y' Gain	1		ID2	True	chr15R,chr4R	ID2	ID2	1	contiguous	chr12R:contiguous;chr13L:contiguous;chr14L:contiguous;chr15R:contiguous;chr4R:contiguous	True		0.2	self[1]:ID2	1	self	1		0	0	chr15R	True	0.33	True	supplementary=chr4; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr13L:contiguous,chr14L:contiguous,chr15R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=self[1]:ID2	False	base=0.30, complexity=1.10	chr4=0.25	False	self	tandem_amplification_same_end		False	43.0	2.0	52	
SRR33298449.332006	chr15R	31710	beginning	26674	31710	13204	26674	13470	chr15R	chr15R	-1	98.9	0.0	0.95	no_change	False	12509	13204	695	chr15R	-1	99.86	90.97	0.9428	no_change	ID2	2	ID2,ID3	ID2:5849-12509;ID3:197-5678	197	12509	12312	Y' Gain	1		ID3	True	chr15R,chr4R	ID3	ID3	1	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3]:ID3	1	chr14L	1		0	0	chr14L	True	0.33	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3]:ID3	False	base=0.30, complexity=1.10	chr14L=0.50;chr14=0.25	False	arm	donor_transfer	chr14L	True	150.0	2.0	197	
SRR33298449.133211	chr15R	31666	beginning	26623	31666	13165	26623	13458	chr15R	chr15R	-1	98.61	0.0	0.95	no_change	False	12469	13165	696	chr15R	-1	99.43	90.69	0.9314	no_change	ID2	2	ID2,ID3	ID2:5822-12469;ID3:165-5646	165	12469	12304	Y' Gain	1		ID3	True	chr15R,chr4R	ID3	ID3	1	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3]:ID3	1	chr14L	1		0	0	chr14L	True	0.33	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3]:ID3	False	base=0.30, complexity=1.10	chr14L=0.50;chr14=0.25	False	arm	donor_transfer	chr14L	True	137.0	2.0	165	
