read_id	chr_end	y_prime_recombination_status_a	recombination_source_a	recombination_detected_a	overall_confidence_a	is_complex_event_a	recombination_mechanism_a	y_prime_recombination_status_b	recombination_source_b	recombination_detected_b	overall_confidence_b	is_complex_event_b	recombination_mechanism_b	status_changed	source_changed	detected_changed	dconf
SRR33298449.335438	chr10L	1st Y' Change	ambiguous	True	0.3	False	donor_transfer_candidates:8	1st Y' Change	chr14L	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.03
SRR33298449.495947	chr10L	1st Y' Change	ambiguous	True	0.3	False	donor_transfer_candidates:8	1st Y' Change	chr14L	True	0.33	False	donor_transfer_candidates:3	False	True	False	0.03
SRR33298449.179935	chr10R	Y' Gain	chr13L	True	0.33	False	donor_transfer_candidates:5	Y' Gain	chr14L	True	0.33	False	donor_transfer	False	True	False	0.0
SRR33298449.48817	chr10R	No Change	chr6L	True	0.9	False	subtelomere_switch	No Change		False	0.95	False		False	True	True	0.05
SRR33298449.360727	chr10R	No Change	chr6L	True	0.9	False	subtelomere_switch	No Change		False	0.95	False		False	True	True	0.05
SRR33298449.399655	chr12L	Y' Gain	chr4R	True	0.66	False	donor_transfer	1st Y' Change	chr14L	True	0.44	False	donor_transfer	True	True	False	-0.22
SRR33298449.504907	chr12L	Y' Gain	chr14L	True	0.66	False	donor_transfer	1st Y' Change	chr14L	True	0.66	False	donor_transfer	True	False	False	0.0
SRR33298449.132079	chr12L	Y' Gain	chr12L	True	0.33	False	tandem_amplification_same_end	Y' Gain	chr13L	True	0.33	False	donor_transfer	False	True	False	0.0
SRR33298449.94765	chr12L	No Change	chr4R	True	0.9	False	subtelomere_switch	No Change		False	0.95	False		False	True	True	0.05
SRR33298449.280019	chr12L	No Change		False	0.95	False		1st Y' Change	chr13L	True	0.33	False	donor_transfer	True	True	True	-0.62
SRR33298449.399579	chr13L	Y' Gain	chr14L	True	0.66	False	donor_transfer	Y' Gain	chr13L	True	0.33	False	tandem_amplification_same_end	False	True	False	-0.33
SRR33298449.64948	chr13L	Y' Recombination	chr4R	True	0.33	False	donor_transfer_candidates:2	Y' Recombination	chr12R	True	0.33	False	donor_transfer	False	True	False	0.0
SRR33298449.257989	chr13L	Y' Recombination	chr13L	True	0.33	False	tandem_amplification_same_end	Y' Recombination	chr14L	True	0.44	False	donor_transfer	False	True	False	0.11
SRR33298449.173753	chr13R	Y' Gain	chr10L	True	0.33	False	donor_transfer_candidates:2	Y' Gain	ambiguous	True	0.3	False	donor_transfer_candidates:4	False	True	False	-0.03
